Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
19006,2019,Hartford,49 EUCLID ST WEST,46305,155500,0.2978,Single Family,Single Family,0
190085,2019,Ansonia,13 HUBBELL AVE,151000,280000,0.5393,Four Family,Four Family,1
190164,2019,Canton,20 GARRETT ROAD,450720,677000,0.6658,Single Family,Single Family,1
190327,2019,Hamden,596 NEWHALL ST U1H,52080,67500,0.7716,Condo,Condo,1
190038,2019,Beacon Falls,70 NORTH MAIN STREET,125570,115000,1.0919,Single Family,Single Family,0
190098,2019,Brooklyn,330 BARRETT HILL RD,179600,324900,0.5528,Single Family,Single Family,1
190472,2019,Glastonbury,98 CHIMNEYSWEEP HILL RD,192800,255000,0.7561,Single Family,Single Family,1
190638,2019,Greenwich,14 INDIAN PASS,574420,790000,0.7271,Single Family,Single Family,1
191116,2019,Killingly,6 R & R PARK,28070,22000,1.2759,Single Family,Single Family,0
19531,2019,Farmington,11 FAIRLAWN ST,183640,390000,0.4709,Single Family,Single Family,1
19039,2019,Derby,75 MOHAWK AVE,99400,220000,0.4518,Single Family,Single Family,0
1900323,2019,East Hampton,407 LAKE VISTA DR,111270,140000,0.7948,Condo,Condo,1
190066,2019,Bristol,154 CASTLE RD,168280,290000,0.5803,Single Family,Single Family,0
190073,2019,Berlin,292 DEMING ROAD BLDG 2,7500,39500,0.1899,Single Family,Single Family,0
190157,2019,Greenwich,49 INDIAN HARBOR DR 3,781340,945000,0.8268,Condo,Condo,0
190714,2019,Hamden,255 PINE ROCK AVE U7,95550,45000,2.1233,Condo,Condo,1
190523,2019,Danbury,2005 EATON CT,207900,263025,0.7904,Condo,Condo,1
190843,2019,Greenwich,20 CHURCH STREET UNA10,456750,650000,0.7027,Condo,Condo,1
190213,2019,East Lyme,231 BOSTON POST RD #11,89320,120000,0.7443,Condo,Condo,1
190051,2019,Kent,433 SEGAR MOUNTAIN RD,166200,285000,0.5832,Single Family,Single Family,1
190115,2019,Killingworth,21 ROUTE 79,85350,150000,0.569,Single Family,Single Family,1
19547,2019,Hartford,1155 BROAD ST,229810,385000,0.5969,Nan,Nan,1
190597,2019,Bridgeport,25 CARTRIGHT ST UNIT 5B,34220,82000,0.4173,Condo,Condo,1
190528,2019,Manchester,202 MOUNTAIN ROAD,141100,220000,0.6414,Single Family,Single Family,1
190544,2019,Fairfield,60 ARROWHEAD LANE,388640,444000,0.8753,Single Family,Single Family,1
190833,2019,Fairfield,653 HOLLY DALE ROAD,472750,770000,0.614,Single Family,Single Family,1
190944,2019,Killingly,425 VALLEY RD,114240,89000,1.2836,Single Family,Single Family,1
190385,2019,Greenwich,111 PUTNAM PARK,0,611000,0,Nan,Nan,1
19095,2019,Marlborough,12 CAFFYN DR,136430,275000,0.496109091,Single Family,Single Family,1
19120,2019,Lebanon,357 LEVITA RD,105280,280000,0.376,Single Family,Single Family,1
190147,2019,East Lyme,108B E PATTAGANSETT RD,133630,190000,0.7033,Condo,Condo,1
190723,2019,Milford,52 ELDER ST,232480,392500,0.5923,Single Family,Single Family,1
19000171,2019,Cheshire,40 BEECHWOOD CT,105700,616500,0.1715,Single Family,Single Family,1
190215,2019,Berlin,321 SUMMIT WOOD DRIVE,443100,550000,0.8056,Single Family,Single Family,1
190943,2019,Fairfield,150 SUNSET AVENUE,260400,555000,0.4692,Single Family,Single Family,1
191038,2019,Bristol,489 WOLCOTT ST #23,85260,124800,0.6832,Condo,Condo,1
190388,2019,Guilford,12 BENTONS KNOLL UNIT 4,571420,859000,0.6652,Condo,Condo,1
190074,2019,Kent,80 NORTH MAIN ST B5UB5,118100,192500,0.6135,Condo,Condo,1
190548,2019,Bridgeport,594 WAYNE ST,109510,225000,0.4867,Single Family,Single Family,1
192413,2019,Bridgeport,278 EAST AVE,60610,48000,1.2627,Single Family,Single Family,1
190225,2019,Cromwell,187 WOODLAND DR,62440,105000,0.5947,Condo,Condo,1
192469,2019,Bridgeport,527-529 BEECHMONT AVE,152640,335000,0.4556,Two Family,Two Family,1
190497,2019,Danbury,9 JANSEN ST,129000,160000,0.8063,Nan,Nan,1
190284,2019,Avon,10 CONCORD PLACE,358330,439500,0.8153,Single Family,Single Family,1
19000143,2019,Granby,8 STRAWBERRY FIELDS,271040,514000,0.5273,Single Family,Single Family,1
19192,2019,Burlington,63 STAGECOACH RD,206290,10000,20.629,Nan,Nan,1
190696,2019,Manchester,17 AVON STREET,104800,195000,0.5374,Single Family,Single Family,1
190726,2019,Fairfield,414 SKY TOP DRIVE,324450,525000,0.618,Single Family,Single Family,1
19018,2019,Andover,97 LONG HILL RD,100000,132000,0.7576,Single Family,Single Family,1
1900201,2019,East Hampton,1 NORTH HOLLOW,146970,260000,0.5653,Condo,Condo,1
190082,2019,Bristol,115 FOXWOOD RD,163310,270000,0.6049,Single Family,Single Family,0
19433,2019,Hartford,68 MOUNTFORD ST,63315,239000,0.2649,Three Family,Three Family,1
1900014,2019,Cheshire,742 PECK LA,261240,390000,0.6698,Single Family,Single Family,0
192157,2019,Bridgeport,1388 STRATFORD AVE,114250,120000,0.9521,Nan,Nan,1
190471,2019,Bridgeport,24-26 ALEX ST,107080,141000,0.7594,Two Family,Two Family,0
19036,2019,Eastford,107 LAKE WOODS LN,33700,45499,0.7407,Nan,Nan,1
190907,2019,Greenwich,26 CONNECTICUT AVENUE,1120630,1800000,0.6226,Single Family,Single Family,1
190072,2019,Berlin,109 FAIRVIEW DRIVE,112100,125000,0.8968,Single Family,Single Family,0
190812,2019,Bridgeport,36-38 LANSING ST,136950,260000,0.5267,Two Family,Two Family,1
19218,2019,Burlington,7 OLD FIELD ROAD,332010,549900,0.6038,Single Family,Single Family,1
190265,2019,Danbury,7 PADANARAM RD #201,62700,106000,0.5915,Condo,Condo,0
190102,2019,Enfield,18 DRUMMOND RD,125810,120000,1.0484,Single Family,Single Family,0
19136,2019,Darien,1 COLONY ROAD,1078980,1375000,0.7847,Single Family,Single Family,1
190343,2019,Fairfield,773 FAIRFIELD BEACH ROAD,518490,765000,0.6778,Single Family,Single Family,1
1900101,2019,East Haven,30 BRADLEY AVE,114810,170000,0.6754,Single Family,Single Family,0
190046,2019,Canton,50 EAST HILL ROAD UNIT 2J,80580,124900,0.6452,Condo,Condo,0
190516,2019,Bristol,36 MURRAY RD,92120,181800,0.5067,Single Family,Single Family,1
190078,2019,East Windsor,240 SOUTH WATER ST,93630,140000,0.6688,Condo,Condo,1
190329,2019,East Windsor,22 MAIN ST,113440,60000,1.8907,Single Family,Single Family,1
190021,2019,Bozrah,90 CAROLINE RD,43730,52500,0.833,Nan,Nan,1
190263,2019,Ellington,32 WINDERMERE VILLAGE RD,93850,355212,0.2642,Condo,Condo,1
19154,2019,East Hartford,131 MELTON DR,119090,218000,0.5463,Single Family,Single Family,0
190065,2019,Groton,478 PLEASANT VALLEY RD SOUTH,84000,134500,0.6245,Condo,Condo,0
190622,2019,Bristol,185 WOLCOTT STREET,87490,120000,0.7291,Single Family,Single Family,1
192396,2019,Bridgeport,2405 OLD TOWN RD,194010,362000,0.5359,Single Family,Single Family,1
190303,2019,Clinton,42 CARRIAGE DR EXT,192300,270000,0.7122,Single Family,Single Family,1
190173,2019,Ledyard,17 IRON ST,131390,185000,0.7102,Single Family,Single Family,1
190004,2019,Bozrah,9 WAHCONAH DR,171170,336000,0.5094,Single Family,Single Family,0
190153,2019,Bridgeport,76 ASHTON ST,98250,179900,0.5461,Single Family,Single Family,0
19358,2019,Hartford,154 ADAMS ST,60270,195000,0.3091,Three Family,Three Family,1
190858,2019,Fairfield,14 MOREHOUSE DRIVE,256130,340000,0.7533,Single Family,Single Family,1
190139,2019,Groton,9 DEPOT RD,75180,45000,1.6707,Single Family,Single Family,0
190184,2019,Essex,90 MAIN ST #208 208A,0,118850,0,Nan,Nan,1
190917,2019,Danbury,50 JUDITH DR,318900,537500,0.5933,Single Family,Single Family,1
190080,2019,Cromwell,10 PATRICIA LANE,231070,355000,0.6509,Single Family,Single Family,1
190023,2019,Berlin,106 WORTHINGTON POINT ROAD,107300,132000,0.8129,Single Family,Single Family,0
1900241,2019,East Haven,14 MOUNTAIN VIEW TERR,111920,91114,1.2284,Single Family,Single Family,1
190459,2019,Manchester,348 KENNEDY RD,153500,275000,0.5582,Single Family,Single Family,1
19513,2019,Hartford,146 NORTH CANAAN ST,31990,31187,1.0257,Single Family,Single Family,1
190175,2019,East Windsor,15 PINE ST,19390,52000,0.3729,Single Family,Single Family,1
1900279,2019,East Hampton,40 SMITH ST,124940,195000,0.6407,Single Family,Single Family,1
19207,2019,East Hartford,41 WHITNEY ST,84380,120000,0.7032,Single Family,Single Family,1
19049,2019,East Haddam,7 LUMBERYARD RD,150210,99000,1.5173,Single Family,Single Family,0
190163,2019,Canton,8 NOJA TRAIL,174170,272000,0.6403,Single Family,Single Family,1
190202,2019,Enfield,57 TILL ST,102070,147000,0.6944,Single Family,Single Family,1
1900324,2019,East Haven,140 THOMPSON ST #24E,71400,110000,0.6491,Condo,Condo,1
190648,2019,Griswold,27 HOLLY DRIVE,132440,223000,0.5939,Single Family,Single Family,1
1900123,2019,East Haven,127 FOXON HILL RD,165980,305000,0.5442,Single Family,Single Family,0
190681,2019,Danbury,136 PEMBROKE RD 9-80,121700,212000,0.5741,Condo,Condo,1
190771,2019,Bristol,73 PATRICIA DRIVE,132650,239900,0.5529,Single Family,Single Family,1
190598,2019,Groton,13 MARK TRAIL,118860,245000,0.4851,Single Family,Single Family,1
192590,2019,Bridgeport,1087 KOSSUTH ST,111290,186000,0.5983,Two Family,Two Family,1
190704,2019,Manchester,754 CENTER STREET,110400,180000,0.6133,Single Family,Single Family,1
19115,2019,Durham,167 MAIN STREET,109620,108000,1.015,Single Family,Single Family,1
19733,2019,East Hartford,41 WAKEFIELD CIR #41,56970,72000,0.7913,Condo,Condo,1
190954,2019,Greenwich,139 LAKE AVENUE,820330,1180000,0.6952,Single Family,Single Family,1
1900095,2019,New Milford,14 GREENFIELD CT,221550,305000,0.7264,Single Family,Single Family,0
190165,2019,Enfield,24 FRANCIS AVE,121010,199000,0.6081,Single Family,Single Family,0
19000115,2019,Cheshire,35 VERBENA CT,228480,175000,1.3056,Single Family,Single Family,0
190014,2019,Cornwall,92 CREAM HILL RD,222800,329000,0.6772,Single Family,Single Family,1
190089,2019,Bristol,75 LONGVIEW AVE,107870,209900,0.5139,Single Family,Single Family,0
19055,2019,Lebanon,281 LAKESIDE DR,130550,225000,0.5802,Single Family,Single Family,1
190267,2019,Greenwich,6 STANWICH LANE,1031800,1895000,0.5445,Single Family,Single Family,1
19009,2019,Hartford,85 NEWBURY ST,72765,272000,0.2675,Three Family,Three Family,0
190170,2019,Madison,103 SQUIRES RD,238200,353500,0.6738,Single Family,Single Family,1
19000170,2019,Granby,9 CENTERWOOD DR,154420,235000,0.6571,Single Family,Single Family,1
19013,2019,Hartford,1 GOLD ST #004D & #0109,55265,91000,0.6073,Condo,Condo,0
190098,2019,Canton,18 WIND MILL LANE,353860,574900,0.6155,Single Family,Single Family,1
190127,2019,Brooklyn,241 WOODWARD RD,53440,70000,0.7634,Single Family,Single Family,1
190407,2019,Bridgeport,1700 BOSTON AVE,193610,380000,0.5095,Nan,Nan,0
192313,2019,Bridgeport,2600 PARK AVE #04K,34010,50000,0.6802,Condo,Condo,1
19178,2019,Derby,1 IANNOTTI LN,112700,281000,0.4011,Single Family,Single Family,1
190437,2019,Hamden,39 IVES ST U405,165200,216000,0.7648,Condo,Condo,1
190193,2019,Bethel,33 SOUTH CROSSING WAY,245270,624657,0.3926,Single Family,Single Family,1
19009,2019,Durham,954 NEW HAVEN RD,135730,214000,0.6343,Single Family,Single Family,0
19201,2019,Farmington,30 MALLARD DR,136360,140000,0.974,Condo,Condo,1
190182,2019,Bristol,155 REDSTONE HILL RD UN 41,68880,121500,0.5669,Condo,Condo,0
190104,2019,Windham,4 ASH ST,22350,9609,2.3259,Nan,Nan,1
190622,2019,Glastonbury,8 WHITNEY LN,136300,216000,0.631,Condo,Condo,1
19048,2019,Lisbon,204 S BURNHAM HWY,104520,270800,0.386,Single Family,Single Family,1
190171,2019,Glastonbury,440 STRICKLAND ST,336700,525000,0.6413,Single Family,Single Family,1
190094,2019,Beacon Falls,20 AVON COURT,65640,145000,0.4527,Condo,Condo,1
190058,2019,Guilford,29 NORTHVIEW DR,212950,398000,0.5351,Single Family,Single Family,0
190735,2019,Danbury,2 COUNTRY VIEW RD,383700,667000,0.5753,Condo,Condo,1
1900329,2019,East Hampton,10 SEARS LANE,148090,180000,0.8227,Single Family,Single Family,1
1900085,2019,East Haven,23 REDFIELD AVE,190540,293000,0.6503,Single Family,Single Family,0
19030,2019,Burlington,10 WILDCAT ROAD,238210,369000,0.6456,Single Family,Single Family,0
190041,2019,Hamden,273 THORNTON ST,181860,170000,1.0698,Single Family,Single Family,0
190407,2019,East Lyme,1 MALLARD CIRCLE,359380,665000,0.5404,Single Family,Single Family,1
190031,2019,Bozrah,253 BROWNING RD,104980,156000,0.6729,Single Family,Single Family,1
190711,2019,Bridgeport,71 LANCE CIRCL UNIT 71,85910,153000,0.5615,Condo,Condo,1
190201,2019,Avon,141 MALLARD DRIVE,86240,123000,0.7011,Condo,Condo,1
190470,2019,Guilford,44 COPPER HILL DR,163490,257400,0.6352,Condo,Condo,1
191003,2019,Killingly,547 JUSTEN WAY,144130,220000,0.6551,Single Family,Single Family,0
190698,2019,Greenwich,197 SHEEPHILL RD UNIT E,460950,785000,0.5872,Condo,Condo,1
19004,2019,East Haddam,16 OAK TREE AVE,95580,67500,1.416,Single Family,Single Family,0
190270,2019,Manchester,60 HIGH LEDGE CIRCLE,264800,366000,0.7235,Single Family,Single Family,1
190577,2019,Greenwich,46 TERRACE AVE,1053640,1505200,0.7,Single Family,Single Family,1
1900194,2019,East Haven,30 SILVER SANDS RD #D13,129570,176500,0.7341,Condo,Condo,1
19134,2019,Darien,1897 BOSTON POST ROAD,791350,1250000,0.6331,Nan,Nan,1
190174,2019,Avon,23 BYRON DRIVE,129770,182000,0.713,Condo,Condo,1
190358,2019,Groton,301 BUDDINGTON RD LOT 21,14420,25000,0.5768,Single Family,Single Family,1
190139,2019,Manchester,48 JEFFREY ALAN DRIVE,122100,90000,1.3567,Single Family,Single Family,0
190060,2019,Bethel,31 RESERVOIR STREET,169400,359000,0.4719,Two Family,Two Family,0
19081,2019,East Hartford,41 BROOK ST,112160,140000,0.8011,Single Family,Single Family,0
190548,2019,Danbury,23 TIFFANY DR,324100,450000,0.7202,Single Family,Single Family,1
190069,2019,Fairfield,83 GRIST MILL LANE,962220,1095000,0.8787,Single Family,Single Family,0
190073,2019,Cromwell,8 SHELLY ST,123900,172000,0.7203,Condo,Condo,1
190035,2019,Fairfield,618 TOILSOME HILL ROAD,547750,760000,0.7207,Single Family,Single Family,0
192156,2019,Bridgeport,400 PRISCILLA ST,29530,25000,1.1812,Nan,Nan,1
190113,2019,Guilford,21 EDGEHILL RD,136760,210000,0.6512,Single Family,Single Family,1
190157,2019,Hamden,33 HEATHER RD,137760,249900,0.5513,Single Family,Single Family,0
190445,2019,Danbury,136 DEER HILL AVE #108,67100,118900,0.5643,Condo,Condo,1
192043,2019,Bridgeport,785 CHOPSEY HILL RD,104780,123500,0.8484,Single Family,Single Family,1
190214,2019,Litchfield,265 GOSHEN RD,505380,860000,0.5877,Single Family,Single Family,1
190615,2019,Groton,33 PROSPECT ST (GLP),292950,449000,0.6524,Single Family,Single Family,1
190159,2019,Danbury,GREAT PLANT RD,70600,115000,0.6139,Single Family,Single Family,0
190063,2019,Glastonbury,11 RAMBLING BROOK LN A1,56600,64000,0.8844,Condo,Condo,0
190060,2019,Groton,29 BIRMINGHAM CT,87150,189000,0.4611,Single Family,Single Family,0
191107,2019,Bristol,29 OWENS WAY,190260,325000,0.5854,Single Family,Single Family,1
190455,2019,Danbury,12 BARNUM CT,120900,100228,1.2062,Single Family,Single Family,1
19008,2019,Colchester,64 LAKEVIEW CT,147500,255000,0.5784,Single Family,Single Family,0
190944,2019,Hamden,52 COSTANZO CT,155330,240000,0.6472,Single Family,Single Family,1
191018,2019,Fairfield,36 SASCO HILL TERACE,559020,968000,0.5775,Single Family,Single Family,1
190221,2019,East Lyme,23 MARION DR,156380,238500,0.6557,Single Family,Single Family,1
191008,2019,Danbury,89 STADLEY ROUGH RD,151000,649000,0.2327,Single Family,Single Family,1
190428,2019,Danbury,314 CENTER MEADOW LANE,117700,325351,0.3618,Condo,Condo,1
190098,2019,Bridgeport,393 LAUREL ST #406,28120,50000,0.5624,Condo,Condo,0
190672,2019,Greenwich,22 SUNDANCE DR,901320,1550000,0.5815,Single Family,Single Family,1
190305,2019,Bridgeport,1300-1304 HOWARD AVE,16110,12000,1.3425,Nan,Nan,0
190117,2019,Cromwell,3 WOODSBORO CIRCLE,235830,355000,0.6643,Condo,Condo,1
19000121,2019,Granby,6 COPPER BROOK CIR,231980,439900,0.5273,Condo,Condo,1
19073,2019,Darien,328 WEST AVE,423010,470000,0.9,Single Family,Single Family,1
190820,2019,Hamden,116 EAST GATE LA U116,72590,131000,0.5541,Condo,Condo,1
19554,2019,East Hartford,121 HENDERSON DR,106530,169900,0.627,Single Family,Single Family,1
190112,2019,Goshen,WL 111  ROCKWALL COURT,65200,69000,0.9449,Nan,Nan,1
19000094,2019,Brookfield,24 ANDOVER CT,95580,140000,0.6827,Condo,Condo,0
190060,2019,Manchester,106 WOODBRIDGE STREET,104300,90000,1.1589,Single Family,Single Family,0
191180,2019,Fairfield,80 ARDMORE STREET,281890,700000,0.4027,Four Family,Four Family,1
190306,2019,East Lyme,50 ROXBURY COURT,226800,376000,0.6032,Single Family,Single Family,1
190610,2019,Killingly,60 COOK HILL RD,116270,179900,0.6463,Single Family,Single Family,1
190405,2019,Bethel,47 KATRINA CIRCLE,328370,555000,0.5917,Single Family,Single Family,1
190694,2019,Bristol,54 HARVARD PLACE,158480,235000,0.6744,Single Family,Single Family,1
19186,2019,Farmington,10-A TALCOTT GLEN RD,123770,185000,0.669,Condo,Condo,1
19563,2019,East Hartford,162 GREENWOOD ST,116780,100000,1.1678,Single Family,Single Family,1
19021,2019,Eastford,149 BOSTON PIKE,190090,311500,0.6102,Single Family,Single Family,1
190669,2019,Danbury,151 SHELTER ROCK RD #49,120100,204000,0.5887,Condo,Condo,1
190017,2019,Fairfield,2155 FAIRFIELD BEACH ROAD,511210,1050000,0.4869,Single Family,Single Family,0
190689,2019,Griswold,65 SOUTH MAIN ST,143780,40000,3.5945,Nan,Nan,1
190901,2019,Hamden,1410 WHITNEY AVE UD2,89880,125000,0.719,Condo,Condo,1
190530,2019,Bridgeport,75 LESLIE RD UNIT D,62340,170000,0.3667,Condo,Condo,1
190785,2019,Manchester,18 JACKSON STREET,83100,81500,1.0196,Single Family,Single Family,1
190179,2019,Berlin,33 LANGDON COURT UNIT E-202,105800,132000,0.8015,Condo,Condo,1
19182,2019,Farmington,5 NEWCASTLE PLACE,433080,828127,0.523,Single Family,Single Family,1
191146,2019,Fairfield,107 SPLIT ROCK ROAD,462560,615000,0.7521,Single Family,Single Family,1
1900292,2019,East Haven,17 WHALERS POINT RD,240790,540000,0.4459,Condo,Condo,1
190313,2019,Killingly,121 STONE RD,196420,287000,0.6844,Single Family,Single Family,1
190264,2019,Guilford,4 MOHAWK TR,48480,93000,0.5213,Condo,Condo,1
190014,2019,Bristol,35 ALGONQUIN WAY,120540,160000,0.7534,Single Family,Single Family,0
190113,2019,Cromwell,7 COUNTRY SQUIRE DR,68810,72000,0.9557,Condo,Condo,1
19117,2019,Derby,19 CLARK ST EXT,258580,334000,0.7742,Single Family,Single Family,1
190199,2019,Bristol,136 UNION ST,77880,145000,0.5371,Single Family,Single Family,0
190309,2019,Greenwich,61 LONG MEADOW RD,677670,950000,0.7133,Single Family,Single Family,1
190139,2019,Berlin,LOT 3 WEST LANE,85400,130000,0.6569,Nan,Nan,1
190050,2019,Bethany,46 SPERRY RD,188810,239900,0.787,Single Family,Single Family,1
192375,2019,Bridgeport,30 CONNOR ST,44700,50000,0.894,Nan,Nan,1
190894,2019,Danbury,15-17 WONDY WAY,232800,447000,0.5208,Single Family,Single Family,1
190646,2019,Bridgeport,326 EXETER ST,94470,136000,0.6946,Single Family,Single Family,1
19000011,2019,Granby,14 WHYTEWOOD LN,150080,240000,0.6253,Condo,Condo,0
190732,2019,Greenwich,45 MARY LANE,516390,390000,1.3241,Single Family,Single Family,1
19000099,2019,Granby,75 SALMON BROOK ST,131460,242500,0.5421,Single Family,Single Family,1
19000222,2019,Cheshire,247 N BROOKSVALE RD,156060,259900,0.6005,Single Family,Single Family,1
190069,2019,Beacon Falls,40 RICE LANE,268850,320000,0.8402,Single Family,Single Family,1
190387,2019,Enfield,3 ALAIMO DR,111020,50400,2.2028,Single Family,Single Family,1
19000136,2019,Cheshire,14 WILLOW ST,142660,210000,0.6793,Single Family,Single Family,1
19000091,2019,Brookfield,222 STILL WATER CIR,258380,355000,0.7278,Condo,Condo,0
19194,2019,East Haddam,1 DOLBIA HILL RD WEST,239510,500000,0.479,Single Family,Single Family,1
19020,2019,East Haddam,91 MAIN ST,316650,430000,0.7364,Two Family,Two Family,0
191276,2019,Fairfield,241 BURR STREET,782670,1355000,0.5776,Single Family,Single Family,1
190027,2019,Bolton,15 VERNON RD,162400,320000,0.5075,Single Family,Single Family,1
19334,2019,Hartford,260 WESTLAND ST,36715,70000,0.5245,Single Family,Single Family,1
19374,2019,Darien,4 CONCORD LANE,800800,1450000,0.5523,Single Family,Single Family,1
190225,2019,Glastonbury,24 STONY BROOK DR 6B3,68900,105000,0.6562,Condo,Condo,1
190010,2019,Harwinton,31 VISTA DR,128210,184000,0.6968,Single Family,Single Family,0
192361,2019,Bridgeport,145 FRONT ST,320220,330000,0.9704,Nan,Nan,1
19000370,2019,Cheshire,32 CURRIER PL,119770,191000,0.6271,Condo,Condo,1
190882,2019,Fairfield,132 CHARLES STREET,417480,659000,0.6335,Single Family,Single Family,1
19000013,2019,Brookfield,207 WHISCONIER RD,340510,515000,0.6612,Single Family,Single Family,0
191086,2019,Waterbury,25 DEERWOOD LANE #1,37520,59000,0.6359,Condo,Condo,1
190691,2019,Fairfield,697 TUNXIS HILL ROAD,213780,225000,0.9501,Single Family,Single Family,1
190113,2019,East Hampton,209 EAST HIGH ST,77560,5000,15.512,Nan,Nan,1
190099,2019,Guilford,688 LONG HILL RD,144210,163500,0.882,Single Family,Single Family,0
190437,2019,Danbury,20 E PEMBROKE RD #60,97800,145174,0.6737,Condo,Condo,1
190151,2019,Fairfield,154 MILL HILL TERRACE,812210,1320000,0.6153,Single Family,Single Family,0
190251,2019,Enfield,BAILEY RD,102840,1500000,0.0686,Nan,Nan,1
190333,2019,Fairfield,331 GRANDVIEW ROAD,282800,240000,1.1783,Single Family,Single Family,1
190066,2019,Ledyard,326 SHEWVILLE RD,126000,210000,0.6,Single Family,Single Family,0
190096,2019,Enfield,142 BRAINARD RD,98450,155000,0.6352,Single Family,Single Family,0
190483,2019,Glastonbury,389 KEENEY ST,77100,85000,0.9071,Nan,Nan,1
19000102,2019,Granby,24 CIDER MILL HEIGHTS,429370,580000,0.7403,Single Family,Single Family,1
19130,2019,East Haddam,18 PINE TREE RD,144860,199900,0.7247,Single Family,Single Family,1
190139,2019,Ellington,7 DAISY LN,311330,479000,0.65,Single Family,Single Family,1
192367,2019,Bridgeport,37 CANAAN CT UNIT 22,2940000,50000,58.8,Nan,Nan,1
190062,2019,Cromwell,6 VALLEY RUN DR,111370,183000,0.6086,Condo,Condo,0
19078,2019,Durham,27 AUSTIN ROAD,121590,150000,0.8106,Single Family,Single Family,1
190576,2019,Glastonbury,29 APPLEWOOD LN,240100,425000,0.5649,Single Family,Single Family,1
190488,2019,Manchester,33 CLYDE ROAD,94000,195000,0.4821,Single Family,Single Family,1
19000041,2019,Brookfield,75 SOUTH LAKE SHORE DR,262650,499000,0.5264,Single Family,Single Family,0
19042,2019,East Haddam,67 BALLAHACK RD  #1,149030,215000,0.6932,Single Family,Single Family,0
190201,2019,East Windsor,35 CHURCH ST,79730,168000,0.4746,Single Family,Single Family,1
190020,2019,Goshen,29 TYLER LAKE HEIGHTS,113440,205000,0.5534,Single Family,Single Family,0
190132,2019,Cromwell,12 ROBIN LANE,140910,245900,0.573,Single Family,Single Family,1
191114,2019,Danbury,185 BRUSHY HILL RD,192800,230000,0.8383,Single Family,Single Family,1
190154,2019,Enfield,15 SILVER LA,143630,220000,0.6529,Single Family,Single Family,0
1900272,2019,East Hampton,37 BAY RD,351230,775000,0.4532,Single Family,Single Family,1
190540,2019,Fairfield,238 NORTHWOOD ROAD,401660,659000,0.6095,Single Family,Single Family,1
190350,2019,Madison,16 ESTERLY FARMS RD,182500,265000,0.6887,Condo,Condo,1
190089,2019,East Windsor,34 TREE TOP LN,610190,805000,0.758,Single Family,Single Family,1
190002,2019,East Hampton,8 SALMON RUN,28620,59500,0.481,Nan,Nan,0
190219,2019,New Britain,121 NEANDA ST,140630,273000,0.5151,Single Family,Single Family,0
19000270,2019,Brookfield,9 DERBY CT,96710,155000,0.6239,Condo,Condo,1
19000237,2019,Granby,8 BECONTREE HEATH RD,213290,325000,0.6563,Single Family,Single Family,1
190069,2019,Chester,8 HICKORY HILL DR,190280,411000,0.463,Single Family,Single Family,1
190329,2019,Groton,0 JUPITER POINT RD,185360,250000,0.7414,Nan,Nan,1
190033,2019,Harwinton,889 SOUTH RD,220410,190000,1.1601,Single Family,Single Family,1
190039,2019,Kent,121 SPOONER HILL RD,205500,300000,0.685,Single Family,Single Family,1
19190,2019,Farmington,68 PINNACLE RD,364770,620000,0.5883,Single Family,Single Family,1
190104,2019,Clinton,7 MENUNKETESUCK,122500,185000,0.6622,Single Family,Single Family,1
190224,2019,Berlin,128 EDGEWOOD ROAD,216700,333000,0.6508,Single Family,Single Family,1
190017,2019,Bozrah,218 LAKE RD,1390,4500,0.3089,Nan,Nan,1
190366,2019,Glastonbury,96 LINE ST,379200,550000,0.6895,Single Family,Single Family,1
1900207,2019,East Haven,15 CEDAR CT #D,70180,110000,0.638,Condo,Condo,1
190481,2019,Manchester,15 WESTMINSTER ROAD,146600,245000,0.5984,Single Family,Single Family,1
190237,2019,Danbury,103 WINDING RIDGE WAY,418600,610000,0.6862,Condo,Condo,0
190005,2019,Essex,24 BOOK HILL WOODS RD,394500,535000,0.7374,Single Family,Single Family,0
190495,2019,Hamden,365 MATHER ST U5,50680,71500,0.7088,Condo,Condo,1
19030,2019,Andover,21 SKINNER HILL RD,172100,161806,1.0636,Single Family,Single Family,1
19003,2019,Canterbury,144 WAUREGAN RD,226620,372500,0.6084,Single Family,Single Family,0
190441,2019,Glastonbury,32 STONEPOST LN,215300,495000,0.4349,Single Family,Single Family,1
19018,2019,Colchester,60 BROAD MEADOW RD,311900,515760,0.6047,Single Family,Single Family,0
19691,2019,Hartford,30 WOODLAND ST #004D,14210,53000,0.2681,Condo,Condo,1
190092,2019,Manchester,34 CORNWALL DRIVE,126700,212500,0.5962,Single Family,Single Family,0
190493,2019,Danbury,34A PADANARAM RD #202,77600,50000,1.552,Condo,Condo,1
190614,2019,Groton,19 HILLCREST RD,139860,206000,0.6789,Single Family,Single Family,1
190207,2019,New London,190 BROAD ST,302400,340000,0.8894,Nan,Nan,1
190723,2019,Hamden,5 KATHRINE DR,120400,267000,0.4509,Single Family,Single Family,1
190932,2019,Killingly,304 WHETSTONE MILLS,62090,115000,0.5399,Condo,Condo,1
19000149,2019,Cheshire,67 OLD TOWNE RD,149580,230000,0.6503,Condo,Condo,1
190423,2019,Fairfield,245 UNQUOWA ROAD #14,195650,335000,0.584,Condo,Condo,1
