Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
180301,2018,Bristol,250 SUMMER ST,95550,135000,0.7077,Single Family,Single Family,1
180486,2018,Groton,48 GODFREY ST,85750,35000,2.45,Single Family,Single Family,1
180135,2018,Middlebury,36 HIGHRIDGE RD,263400,393510,0.6693,Condo,Condo,1
180164,2018,Middletown,66 WARD ST,105660,189300,0.5581,Single Family,Single Family,0
180173,2018,Bridgeport,335 GLENDALE AVE UNIT G14,42340,90000,0.4704,Condo,Condo,0
181831,2018,Bridgeport,31 BURNSFORD AVE,101510,116550,0.8709,Single Family,Single Family,1
180030,2018,Bethel,45 PUTNAM PARK ROAD,141750,234000,0.6057,Single Family,Single Family,0
180605,2018,Milford,59 ASHBURN LN,192230,280000,0.6865,Single Family,Single Family,0
180058,2018,New Fairfield,62 HUDSON,59300,110000,0.539,Single Family,Single Family,0
180624,2018,Bridgeport,295 SALEM ST,163780,305000,0.5369,Two Family,Two Family,1
180139,2018,Newington,215 NEW BRITAIN AVE,224000,355000,0.6309,Single Family,Single Family,1
180206,2018,Ellington,5 CHAPIN AVE,108488,219500,0.494250569,Single Family,Single Family,1
18894,2018,Hartford,119 BEDFORD ST & 120 BEDFORD S,2702770,4100000,0.6592,Nan,Nan,1
180999,2018,Milford,64 SALEM WALK,121030,178000,0.67994382,Condo,Condo,1
18303,2018,Montville,526 FITCH HILL RD,117450,245000,0.479387755,Single Family,Single Family,1
18080,2018,Ashford,782 WESTFORD RD,200620,80000,2.5077,Single Family,Single Family,1
180085,2018,Branford,1 BROOKLAWN TER,159300,156000,1.0211,Single Family,Single Family,0
180442,2018,Fairfield,49 LONGFELLOW AVENUE,226520,350000,0.6472,Two Family,Two Family,1
180155,2018,Glastonbury,23 HUBBARD RUN DR,120300,178000,0.6758,Condo,Condo,0
180238,2018,Bridgeport,25 GARDEN TERRACE #29,239090,407000,0.5874,Three Family,Three Family,0
180025,2018,North Branford,2 FARMINGTON DR,306500,439235,0.6978,Single Family,Single Family,0
181251,2018,Danbury,24 VALERIE LA,198200,375000,0.5285,Single Family,Single Family,1
180546,2018,Griswold,61 SOUTH MAIN ST UNIT 207,77000,159900,0.4815,Condo,Condo,1
180210,2018,Fairfield,145 BRENTWOOD AVENUE,254170,280000,0.9077,Condo,Condo,0
18093,2018,Colchester,71 PLEASANT ST,109500,80500,1.3602,Single Family,Single Family,1
180387,2018,Enfield,7 LEONARD RD,115670,239000,0.483974895,Single Family,Single Family,1
180427,2018,Greenwich,9 LAFAYETTE COURT,0,2500000,0,Condo,Condo,1
180039,2018,Brooklyn,38 BROWN RD,124600,245000,0.5085,Single Family,Single Family,0
180155,2018,Clinton,118 COMMERCE ST,217100,280000,0.7753,Single Family,Single Family,1
180446,2018,Bristol,176 ADAMS ST,165900,54353,3.0522,Single Family,Single Family,1
180235,2018,Cromwell,99 WOODLAND DR,66290,105000,0.6313,Condo,Condo,1
181297,2018,Bridgeport,40 POLK 50 POLK 663 655 673 RE,508750,700000,0.7267,Nan,Nan,1
18429,2018,Hartford,258 KENYON ST,158270,485000,0.3263,Single Family,Single Family,1
180951,2018,Bridgeport,85 LANCE CIRCLE,75230,115000,0.6541,Condo,Condo,1
180273,2018,Bristol,21 BROOKSIDE DR,107660,162500,0.6625,Single Family,Single Family,0
18145,2018,Derby,20 NINTH ST,118580,177000,0.6699,Two Family,Two Family,1
180523,2018,Hamden,12 LEE ST,96250,180000,0.5347,Two Family,Two Family,1
180031,2018,Coventry,577 BREWSTER ST,266200,370000,0.7194,Single Family,Single Family,0
180145,2018,Branford,49 ROSE ST TOWERS UNIT 106,120400,180000,0.6688,Condo,Condo,1
180090,2018,Clinton,1 PONDVIEW LN,232700,415000,0.5607,Single Family,Single Family,1
180215,2018,Bethel,20 MAPLE AVENUE EXT,172060,250000,0.6882,Single Family,Single Family,1
180045,2018,New Haven,1597 QUINNIPIAC AV,95690,99225,0.9643,Single Family,Single Family,0
180641,2018,Bristol,50 DONOVAN COURT,12770,20000,0.6385,Nan,Nan,1
18079,2018,Hartford,25 EAST BURNHAM ST,47635,163000,0.2922,Single Family,Single Family,0
180004,2018,Branford,108 FOXBRIDGE VILLAGE,125400,175000,0.7165,Condo,Condo,0
180029,2018,Clinton,42 UNCAS RD,183900,300000,0.613,Single Family,Single Family,0
180505,2018,Meriden,110 SHERMAN AVE,98140,188000,0.522,Two Family,Two Family,1
181027,2018,Bridgeport,525 JEWETT AVE,98030,166500,0.5887,Single Family,Single Family,1
180399,2018,Griswold,35 TIFT STREET,104020,154900,0.6715,Single Family,Single Family,1
1800582,2018,New Milford,68 BONNIE VU LN,68670,375000,0.18312,Single Family,Single Family,1
18039,2018,Colchester,23 DARA DR,156800,235000,0.6672,Single Family,Single Family,0
180329,2018,Berlin,213 SCENIC DRIVE UNIT 90 BECKL,0,445985,0,Condo,Condo,1
180233,2018,Ledyard,905 COLONEL LEDYARD HWY,70770,38000,1.862368421,Single Family,Single Family,1
180311,2018,Guilford,203 DEER LN,470950,670000,0.7029,Single Family,Single Family,1
180255,2018,Glastonbury,457 STANLEY DR,341000,509000,0.6699,Single Family,Single Family,1
181619,2018,Bridgeport,342 FAIRFAX RD,108180,155000,0.6979,Single Family,Single Family,1
180675,2018,Greenwich,14 THE AVENUE,532420,775000,0.6869,Single Family,Single Family,1
181094,2018,Danbury,56 STETSON PL,157800,230000,0.686086957,Condo,Condo,1
180110,2018,Bristol,338 MORRIS AVE,142940,230000,0.6214,Single Family,Single Family,0
180490,2018,Bristol,489 WOLCOTT ST UN19,87010,128000,0.6797,Condo,Condo,1
180091,2018,Bridgeport,183 LIVINGSTON PL UNIT 9,31820,49277,0.6457,Condo,Condo,0
181050,2018,Bristol,102 JENNINGS RD,86380,70000,1.234,Single Family,Single Family,1
180347,2018,Griswold,143 SLATER AVE,93940,95160,0.987179487,Single Family,Single Family,0
180224,2018,Ansonia,6 UPLAND TERR,139400,188000,0.7414,Single Family,Single Family,1
180061,2018,North Canaan,17 BRAGG ST,105920,139900,0.7571,Single Family,Single Family,1
18435,2018,Farmington,98 SONGBIRD LA,90780,143000,0.6348,Condo,Condo,1
180017,2018,Bloomfield,549 BLOOMFIELD AVE,110320,218000,0.506055046,Single Family,Single Family,0
181087,2018,Fairfield,3743 PARK AVENUE,276500,235000,1.1765,Single Family,Single Family,1
18129,2018,Derby,61 SENTINEL HILL RD,154420,290000,0.5324,Single Family,Single Family,1
180321,2018,Meriden,43 NORTH ST,73360,160000,0.4585,Two Family,Two Family,1
18090,2018,Haddam,42 WOODS RD,161400,250000,0.6456,Single Family,Single Family,1
181719,2018,Bridgeport,155 BREWSTER ST #5G,112200,148500,0.7555,Condo,Condo,1
180515,2018,Milford,47 STOWE AVE,136620,148100,0.922484808,Single Family,Single Family,0
180052,2018,Bristol,482 LAKE AVE UN4,79590,110990,0.717,Condo,Condo,0
180256,2018,Danbury,34 MILL PLAIN RD,586900,655000,0.896,Nan,Nan,0
180474,2018,Hamden,124 CHATTERTON WAY,193410,375000,0.5157,Single Family,Single Family,1
180269,2018,Bridgeport,236 DOUGLAS ST,94860,19985,4.74655992,Single Family,Single Family,0
180100,2018,Beacon Falls,5 TWIN OAKS TRAIL,0,577217,0,Condo,Condo,1
180900,2018,Bridgeport,388 EAST AVE,71260,74900,0.9514,Single Family,Single Family,1
180530,2018,Meriden,639 RESEARCH PKWY,1541750,1000000,1.54175,Nan,Nan,1
1800678,2018,East Haven,24 SUNSET RD,171530,154350,1.111305475,Single Family,Single Family,1
1800076,2018,East Haven,39 SHORT BEACH,148110,225000,0.6582,Two Family,Two Family,0
18110,2018,New Hartford,162 NILES ROAD,157990,268000,0.5895,Single Family,Single Family,1
181264,2018,Danbury,118 WESTVILLE AV,54500,75000,0.7266,Nan,Nan,1
18074,2018,Durham,30 IVY WAY,333270,390000,0.8545,Single Family,Single Family,1
180254,2018,Branford,292 OPENING HILL RD,127400,131000,0.9725,Condo,Condo,1
180119,2018,Bloomfield,3 BREEZY KNOLL DR,244580,380000,0.6436,Single Family,Single Family,1
180249,2018,Greenwich,35 SACHEM RD,594930,935000,0.6362,Single Family,Single Family,1
180871,2018,Hamden,200 TREADWELL ST U305,86730,117000,0.7412,Condo,Condo,1
180088,2018,Beacon Falls,10 OAKWOOD DRIVE,220840,379900,0.5813,Single Family,Single Family,1
180046,2018,Meriden,807 NORTH COLONY ROAD,104580,140000,0.747,Single Family,Single Family,0
180370,2018,Berlin,78 BANNAN LANE,202900,275000,0.7378,Condo,Condo,1
180055,2018,Bristol,161 PROSPECT ST,113890,185000,0.6156,Two Family,Two Family,0
181853,2018,Bridgeport,20 HADDON ST #3,2511450,122500,20.50163265,Nan,Nan,1
180511,2018,Manchester,168 SPENCER STREET,178700,255000,0.7007,Nan,Nan,1
18047,2018,Durham,564 NEW HAVEN RD,235060,360000,0.6529,Single Family,Single Family,0
181743,2018,Bridgeport,219 BERKSHIRE AVE,70490,105000,0.671333333,Single Family,Single Family,1
180040,2018,East Hampton,49 SMITH ST,151650,159764,0.949212589,Single Family,Single Family,0
180502,2018,Bristol,160 MADISON DR,115010,156000,0.7372,Single Family,Single Family,1
18000032,2018,Brookfield,15 MAIN DR,160910,239900,0.670737807,Single Family,Single Family,0
18270,2018,Monroe,98 GUINEA RD,164000,141000,1.163120567,Single Family,Single Family,1
181262,2018,Milford,23 HOOVER ST,165570,299900,0.552,Single Family,Single Family,1
180128,2018,Fairfield,145 HOMESTEAD LANE,520170,687000,0.757161572,Single Family,Single Family,0
180554,2018,Bristol,40 MATTHEW ST #39,27160,44000,0.6172,Single Family,Single Family,1
18030,2018,New Hartford,22 MAILLET LANE,142870,196000,0.7289,Single Family,Single Family,0
180203,2018,New Haven,172 ELAINE TER,101710,185000,0.5497,Single Family,Single Family,1
18737,2018,East Hartford,134 WINDING LANE,89930,182000,0.494120879,Single Family,Single Family,1
18005,2018,Derby,47 FRANKLIN AVE,167580,264000,0.6347,Single Family,Single Family,0
180727,2018,Greenwich,186 FIELD POINT RD 1A,844480,950000,0.8889,Condo,Condo,1
180173,2018,Bristol,73 WITCHES ROCK RD,193410,268100,0.7214,Single Family,Single Family,0
18060,2018,Lisbon,10 REX RD,109650,179900,0.609505281,Single Family,Single Family,1
181239,2018,Bridgeport,145 CHAMBERLAIN AVE,100830,242000,0.416652893,Single Family,Single Family,1
180347,2018,Enfield,19 MEACHAM DR,229060,384000,0.5965,Condo,Condo,1
180000,2018,Bridgeport,64 GLENDALE AVE,118750,120000,0.9895,Single Family,Single Family,0
180027,2018,East Windsor,116 GREEN WOODS LN,81480,122000,0.6678,Condo,Condo,0
180046,2018,Bethel,60 TAYLOR AVENUE,190750,311000,0.6133,Single Family,Single Family,0
180085,2018,Bridgeport,260-262 LENOX AVE,171890,236000,0.7283,Two Family,Two Family,0
181938,2018,Bridgeport,216 REMINGTON ST,58300,143000,0.407692308,Single Family,Single Family,1
180901,2018,Bridgeport,80 CARTRIGHT ST APT 1H,36190,66000,0.5483,Single Family,Single Family,1
181015,2018,Danbury,5 GRENIER DR,248900,387000,0.6431,Single Family,Single Family,1
18000118,2018,Granby,309 CONE HILL DR,357070,447550,0.7978,Single Family,Single Family,1
180632,2018,Bristol,29 COLONY ST,118090,137800,0.856966618,Single Family,Single Family,1
18285,2018,Montville,16 CALIFORNIA DR,137950,200000,0.6897,Single Family,Single Family,1
180025,2018,Groton,52 GREAT BROOK RD,179690,271000,0.663,Single Family,Single Family,0
18000025,2018,Granby,118 CORTLAND WAY,277900,435000,0.6388,Single Family,Single Family,0
1800125,2018,New Milford,155 LONE OAK DR,150010,185000,0.8108,Single Family,Single Family,0
180276,2018,Bridgeport,493-495 GURDON AVE,122230,204100,0.5988,Single Family,Single Family,0
180114,2018,Bristol,284 DIVINITY ST,104650,85189,1.2284,Three Family,Three Family,0
180738,2018,Meriden,6 BRET DR,109480,165000,0.6635,Single Family,Single Family,1
180460,2018,Manchester,65 CONGRESS STREET,132700,215000,0.6172,Two Family,Two Family,1
180398,2018,Hamden,31 SHERMAN LA UC2,105700,168000,0.6291,Condo,Condo,1
181678,2018,Bridgeport,3300 PARK AVE UNIT 8,121280,246000,0.493,Condo,Condo,1
18000025,2018,Brookfield,5 GALLOWS RD,427430,601000,0.7111,Single Family,Single Family,0
180057,2018,Easton,741 SPORT HILL ROAD,338170,425000,0.7956,Single Family,Single Family,1
1800161,2018,New Milford,22 DONS TERR,211470,317500,0.666,Single Family,Single Family,0
180515,2018,Meriden,231 BRITANNIA ST,74550,176000,0.423579545,Single Family,Single Family,1
18231,2018,Montville,45 OAKLAND DR,262080,25000,10.4832,Single Family,Single Family,1
180071,2018,Bethel,5 SUNSET HILL ROAD,264110,365000,0.7235,Single Family,Single Family,0
180845,2018,Bristol,255 POITRAS RD,177730,307500,0.5779,Single Family,Single Family,1
181658,2018,Bridgeport,75 OVERLAND AVE,110930,145507,0.762368821,Single Family,Single Family,1
18172,2018,Burlington,5 RIO ROAD,148050,250000,0.5922,Single Family,Single Family,1
180580,2018,Hamden,55 FILBERT ST,190750,254000,0.7509,Single Family,Single Family,1
180228,2018,East Windsor,13 STOUGHTON RD,548570,600000,0.9142,Nan,Nan,1
180698,2018,Bridgeport,3440 FAIRFIELD AVE,958950,1925000,0.4981,Nan,Nan,1
180072,2018,Fairfield,61 BEACON VIEW DRIVE,151760,160000,0.9485,Single Family,Single Family,0
180269,2018,New Haven,265 JUDWIN AVE,82250,180000,0.456944444,Single Family,Single Family,1
18176,2018,Derby,10 RIDGE RD,231140,381000,0.6066,Single Family,Single Family,1
180347,2018,Berlin,186 MIDDLETOWN ROAD,136900,105000,1.3038,Single Family,Single Family,1
180054,2018,Coventry,106 SKYVIEW DR,229600,355000,0.6467,Single Family,Single Family,0
180188,2018,Groton,9 ADAM HTS,186690,149500,1.248762542,Single Family,Single Family,1
180110,2018,Branford,86 HARBOR ST,265900,477500,0.5568,Single Family,Single Family,0
180720,2018,Bristol,130 MOODY ST,109970,175000,0.6284,Single Family,Single Family,1
18185,2018,Farmington,28 CHIMNEY HILL,378150,625000,0.605,Condo,Condo,1
180936,2018,Fairfield,1029 OLD POST ROAD,619990,901500,0.6877,Single Family,Single Family,1
180497,2018,New Haven,4 COLONY RD,211400,270000,0.7829,Single Family,Single Family,1
180917,2018,New Britain,24 COLLINS ST,100870,161500,0.6245,Single Family,Single Family,1
180252,2018,Bloomfield,60 SCHOOL ST,100520,146000,0.6884,Single Family,Single Family,1
180140,2018,Hamden,109 BELDEN RD,96460,210000,0.459333333,Single Family,Single Family,0
181037,2018,Bristol,MEDFORD ST LOT 12-4,44170,117500,0.3759,Nan,Nan,1
180225,2018,Berlin,93 HUDSON STREET,198700,217500,0.913563218,Single Family,Single Family,1
18023,2018,Bridgewater,25 BILBERRY ROAD,210300,160000,1.3143,Single Family,Single Family,1
180837,2018,Manchester,27 LOCUST STREET,106200,215000,0.4939,Single Family,Single Family,1
180632,2018,Glastonbury,35 GAYFEATHER LN,100500,175000,0.5742,Condo,Condo,1
180935,2018,Meriden,65 SPRING GLEN DR,147280,205000,0.7184,Single Family,Single Family,1
18341,2018,Hartford,490 PARK ST,310450,160000,1.9403,Nan,Nan,1
180587,2018,New Haven,106 ANTHONY ST,164920,390000,0.4228,Four Family,Four Family,1
180141,2018,East Windsor,52 ELM ST,19640,60500,0.3246,Single Family,Single Family,1
181639,2018,Bridgeport,729-735 HOWARD AVE,88570,152000,0.5826,Two Family,Two Family,1
180145,2018,East Lyme,156 N BRIDE BROOK RD,153860,163000,0.9439,Single Family,Single Family,1
181054,2018,Bridgeport,44 SAXTON DR,147300,170000,0.8664,Single Family,Single Family,1
180440,2018,Griswold,29 JENNING STREET,105770,200000,0.5288,Single Family,Single Family,1
180469,2018,Griswold,71 LEHA AVENUE,139860,128403,1.089226887,Single Family,Single Family,1
180254,2018,Berlin,99 WEST LANE,167600,282000,0.5943,Single Family,Single Family,1
180319,2018,Bridgeport,156 & 168 BIRMINGHAM ST,117700,75000,1.5693,Single Family,Single Family,0
180556,2018,Danbury,3 STURDEVANT DR,301600,496000,0.608,Two Family,Two Family,1
180133,2018,Bethel,176 WALNUT HILL ROAD,161280,149760,1.0769,Single Family,Single Family,1
18846,2018,East Hartford,143 JEFFERSON LANE,93830,168000,0.5585,Single Family,Single Family,1
181647,2018,Milford,7 SPICEBUSH LN,284450,425000,0.6692,Condo,Condo,1
180263,2018,Branford,44 CRESCENT BLUFF AVE,89500,196000,0.4566,Nan,Nan,1
180671,2018,Manchester,262 WOODBRIDGE STREET,117400,105000,1.118,Single Family,Single Family,1
180142,2018,Hamden,1159 WHITNEY AVE UD1,170590,285000,0.5985,Condo,Condo,0
180204,2018,Guilford,664 NEW ENGLAND RD,181130,328000,0.5522,Single Family,Single Family,1
180921,2018,Middletown,41 RIDGE RD,108890,133000,0.8187,Two Family,Two Family,1
180180,2018,Bristol,1325 FARMINGTON AVE UN 34,189140,292000,0.6477,Condo,Condo,0
180495,2018,New Haven,779 RUSSELL ST,125440,200000,0.6272,Single Family,Single Family,1
181016,2018,Bridgeport,3715 MAIN ST UNIT #204,72660,26416,2.7506,Single Family,Single Family,1
18000051,2018,Brookfield,3 CHATHAM CT,83780,146000,0.5738,Condo,Condo,0
180681,2018,Glastonbury,312 GEORGETOWN DR,142800,195000,0.7323,Condo,Condo,1
180117,2018,Ansonia,40 BASSETT ST,135900,235000,0.5782,Two Family,Two Family,1
180973,2018,Manchester,49 PHILIP ROAD,116000,181000,0.6408,Single Family,Single Family,1
181366,2018,Bridgeport,125 LEWIS ST,169270,210000,0.806,Nan,Nan,1
18747,2018,East Hartford,7 FARNHAM DR,134260,225000,0.5967,Single Family,Single Family,1
181169,2018,Danbury,707 LARSON DR,192600,310000,0.6212,Condo,Condo,1
180135,2018,Beacon Falls,85 WEST ROAD,165650,275000,0.6023,Single Family,Single Family,1
180381,2018,Berlin,18 YORK ROAD,144700,218000,0.6637,Single Family,Single Family,1
181565,2018,Bridgeport,372 GREGORY ST,122490,220000,0.5567,Two Family,Two Family,1
180714,2018,Enfield,25 HIGH MEADOW LA,177110,235000,0.7536,Single Family,Single Family,1
180840,2018,Bridgeport,87 HAZELWOOD AVE,95430,249000,0.383253012,Single Family,Single Family,1
18217,2018,East Hartford,300 SILVER LN.,473200,800000,0.5915,Nan,Nan,0
180147,2018,Cromwell,55 FIELD RD,145110,228000,0.636447368,Single Family,Single Family,1
180538,2018,Fairfield,46 LIGHTHOUSE POINT,105210,218632,0.481219584,Nan,Nan,1
180402,2018,Hamden,35 NORTH LAKE DR U35,94290,142000,0.664014085,Condo,Condo,1
180251,2018,Bridgeport,256-258 DAVENPORT ST,113970,113000,1.0085,Two Family,Two Family,0
180400,2018,Manchester,149 HIGH STREET,91900,141000,0.6517,Single Family,Single Family,1
180104,2018,Brooklyn,MAYNARD RD,43140,5000,8.628,Nan,Nan,1
180085,2018,Berlin,88 BRANDEGEE LANE,161000,235000,0.6851,Single Family,Single Family,0
180377,2018,Bristol,17 OAK BLUFFS RD,268520,280000,0.959,Single Family,Single Family,1
1800576,2018,East Haven,12 GARRY DR,221690,227760,0.9733,Single Family,Single Family,1
180216,2018,Cromwell,11 TWIN OAKS DR,327740,600000,0.546233333,Single Family,Single Family,1
180749,2018,Greenwich,360 WEST PUTNAM AVE,1059240,1700000,0.623,Nan,Nan,1
180007,2018,Bridgeport,1349 NOBLE AVE,129760,180000,0.7208,Two Family,Two Family,0
18202,2018,Farmington,8684 POND ST,58230,25000,2.3292,Nan,Nan,1
180156,2018,East Lyme,6 NELSON DR,163800,255000,0.6423,Single Family,Single Family,1
18005,2018,Andover,TOWNSEND RD 27/21/16A,2570,80000,0.032125,Nan,Nan,0
180661,2018,Shelton,88 WOODLAND,47460,64000,0.7415,Condo,Condo,1
18309,2018,Farmington,9 FLORENCE WAY,165720,68000,2.437,Condo,Condo,1
180378,2018,Bristol,482 BROAD ST UNIT 37,10220,20000,0.511,Single Family,Single Family,1
180470,2018,Fairfield,118 LUCILLE STREET,513870,675000,0.7612,Single Family,Single Family,1
180324,2018,Glastonbury,36 SHODDY MILL RD,194000,225000,0.8622,Single Family,Single Family,1
181072,2018,Middletown,179 TROLLEY CROSSING LA,88300,145900,0.6052,Condo,Condo,1
180746,2018,Milford,821 NAUGATUCK AVE,153540,245000,0.6266,Single Family,Single Family,1
180706,2018,Glastonbury,39 SURREY LN,248200,410000,0.6053,Single Family,Single Family,1
180289,2018,Branford,279 NO MAIN ST,145100,196000,0.7403,Single Family,Single Family,1
180045,2018,Goshen,146 WELDON COURT,243730,300000,0.8124,Single Family,Single Family,1
180541,2018,Manchester,134 BUTTERNUT ROAD,47500,53000,0.8962,Nan,Nan,1
180369,2018,New Haven,234 FRONT ST,133140,315000,0.422666667,Single Family,Single Family,1
180056,2018,Bridgeport,430 WILLOW ST,83170,173000,0.4807,Single Family,Single Family,0
180710,2018,New Haven,1243 - D ELLA GRASSO BLVD,28980,27500,1.0538,Condo,Condo,1
180473,2018,Danbury,44 WILLIAMS ST,127500,230000,0.5543,Single Family,Single Family,1
180335,2018,Hamden,127 CHATTERTON WAY,262570,375000,0.7001,Single Family,Single Family,1
180069,2018,Bristol,481 MIX ST UN 2,138600,145000,0.9558,Condo,Condo,0
180199,2018,Greenwich,70 SOUNDVIEW DR 2 WEST,1575070,2400000,0.6562,Condo,Condo,0
18527,2018,East Hartford,81 WHITING RD,93860,90000,1.042888889,Single Family,Single Family,1
1800482,2018,New Milford,76 OLD TOWN PARK RD,228830,399000,0.573508772,Single Family,Single Family,1
18772,2018,Hartford,25 GILLETT ST,385840,880000,0.4384,Nan,Nan,1
18069,2018,New Hartford,115 TANGLEWOOD ROAD,283290,290000,0.9768,Single Family,Single Family,1
180024,2018,Hamden,63 WEST SIDE DR,104860,189000,0.5548,Single Family,Single Family,0
18084,2018,Haddam,71 WEST SHORE DR,104150,185000,0.5629,Single Family,Single Family,1
18845,2018,East Hartford,30 BADER LANE,90510,161000,0.5621,Single Family,Single Family,1
180010,2018,Beacon Falls,42 FIELDSTONE LANE,280090,420000,0.6668,Condo,Condo,0
180688,2018,Hamden,16 NATURE TRAIL,302260,520000,0.5812,Single Family,Single Family,1
180036,2018,Ansonia,96 BENZ ST,106500,97500,1.092307692,Single Family,Single Family,0
180088,2018,Bethel,8 B HOYTS ROAD,273910,405000,0.6763,Single Family,Single Family,0
18097,2018,Deep River,574 WINTHROP RD,294910,260000,1.1342,Single Family,Single Family,1
18070,2018,Marlborough,47 DENLER DR,192640,265000,0.7269,Single Family,Single Family,1
18134,2018,Newtown,55 SUGAR STREET LT 34,17650,21000,0.8404,Single Family,Single Family,1
180103,2018,Manchester,21 FIR GROVE ROAD,287700,384000,0.7492,Single Family,Single Family,0
180022,2018,North Canaan,39 HIGH ST,98380,66500,1.479398496,Single Family,Single Family,1
180771,2018,Bridgeport,996-998 STATE ST,85840,210000,0.4087,Three Family,Three Family,1
180814,2018,Middletown,104 BASSWOOD DR,136920,240000,0.5705,Single Family,Single Family,1
1800308,2018,New Milford,23 OLD FARMS CONDO,95060,170000,0.559176471,Condo,Condo,1
180210,2018,Bloomfield,4 ADAMS RD,152810,227000,0.6731,Single Family,Single Family,1
18000320,2018,Brookfield,35 ROLLINGWOOD DR,83780,151500,0.553,Condo,Condo,1
180482,2018,Groton,312 DEERFIELD RIDGE DR,53060,374900,0.141531075,Single Family,Single Family,1
181842,2018,Bridgeport,3200 PARK AVE UNIT 3E BLDG 1,96710,150000,0.644733333,Condo,Condo,1
180976,2018,Bristol,58 FIFTH ST,89670,147900,0.6062,Single Family,Single Family,1
180795,2018,Bristol,94 DUNCAN ST,97580,152000,0.6419,Single Family,Single Family,1
180862,2018,Meriden,36 FALCON LA,118860,180000,0.6603,Single Family,Single Family,1
180732,2018,Bridgeport,439 POND ST,216990,240000,0.9041,Two Family,Two Family,1
18005,2018,Ashford,26 UNION DR,69900,120000,0.5825,Single Family,Single Family,0
180159,2018,Ansonia,7 CHESTER ST,157000,235000,0.668,Single Family,Single Family,1
180514,2018,Bristol,1469 FARMINGTON AVE UN45G,81200,182500,0.4449,Condo,Condo,1
181004,2018,Middletown,49 COLES RD,192920,287400,0.6712,Single Family,Single Family,1
180055,2018,New Fairfield,22 CORNELL,279700,462000,0.6054,Single Family,Single Family,0
180835,2018,Bristol,130 OAK HILL DR,224700,345000,0.6513,Single Family,Single Family,1
180280,2018,Guilford,98 GREAT HARBOR RD,324480,595000,0.5453,Single Family,Single Family,1
180918,2018,Middletown,182 PEARL ST,73830,126200,0.585,Two Family,Two Family,1
180189,2018,Bristol,61 MORNINGSIDE DR EAST,105280,169000,0.6229,Single Family,Single Family,0
180038,2018,Bethel,15 LONG HILL ROAD,239050,363000,0.6585,Single Family,Single Family,0
181522,2018,Bridgeport,325-327 OGDEN ST,99580,150000,0.6638,Two Family,Two Family,1
180719,2018,Bridgeport,1462-1464 STRATFORD AVE,98360,179000,0.5494,Two Family,Two Family,1
181479,2018,Bridgeport,3245 MAIN ST UNIT 107,34840,51000,0.6831,Condo,Condo,1
181570,2018,Bridgeport,59 RENNELL ST UNIT #32,814080,27000,30.15111111,Nan,Nan,1
180929,2018,Meriden,1387 EAST MAIN ST,56490,80000,0.7061,Nan,Nan,1
180749,2018,Manchester,127 LAKEWOOD CIRCLE SOUTH,193200,307000,0.6293,Single Family,Single Family,1
180097,2018,Berlin,15 SEA GREEN DRIVE UNIT 325,0,350000,0,Condo,Condo,0
180641,2018,Hamden,83 DAWES AVE,167440,270000,0.6201,Single Family,Single Family,1
181096,2018,Bridgeport,3000 EAST MAIN ST,182740,267800,0.6823,Single Family,Single Family,1
180253,2018,Enfield,23 DARTMOOR,168730,260000,0.6489,Single Family,Single Family,1
181164,2018,Bridgeport,37 TROWEL ST,105900,140000,0.7564,Single Family,Single Family,1
181761,2018,Bridgeport,119 MACON DR,130290,175000,0.7445,Single Family,Single Family,1
180051,2018,Glastonbury,678 THOMPSON ST,176800,247500,0.7143,Single Family,Single Family,0
18283,2018,Hartford,26 ADAMS ST,54075,85000,0.6361,Two Family,Two Family,1
1800339,2018,New Milford,25 HINE HILL RD,242620,265000,0.9155,Single Family,Single Family,1
181013,2018,Bridgeport,133 SHELL ST,31470,35000,0.8991,Nan,Nan,1
18238,2018,Farmington,4 GRANDVIEW DR UNIT 53D,53460,65000,0.8224,Condo,Condo,1
18088,2018,Colchester,735 DEEP RIVER RD,179600,306500,0.585970636,Single Family,Single Family,1
180262,2018,Bethel,18 WINTHROP ROAD,265440,435000,0.6102,Single Family,Single Family,1
180112,2018,Newington,45 ELTON DR,140490,200000,0.7024,Single Family,Single Family,0
18099,2018,Hartford,87 VINE ST,52675,74950,0.7028,Three Family,Three Family,0
180799,2018,Manchester,86 OLIVER ROAD,99400,167000,0.5952,Single Family,Single Family,1
180340,2018,Berlin,242 SELDEN STREET,115000,185000,0.6216,Single Family,Single Family,1
180136,2018,Meriden,47 PINETREE RIDGE,120400,192500,0.6254,Single Family,Single Family,0
180148,2018,Fairfield,683 FAIRFIELD BEACH ROAD,494550,865000,0.5717,Condo,Condo,0
180496,2018,New Britain,39 CAMBRIDGE ST,77980,187000,0.417005348,Single Family,Single Family,1
180103,2018,Cromwell,169 SHUNPIKE RD,178010,271250,0.6562,Single Family,Single Family,1
180112,2018,New Britain,169 PLEASANT ST,116130,220000,0.5278,Four Family,Four Family,0
18092,2018,Mansfield,6 MOUNTAIN RD,119500,161500,0.7399,Single Family,Single Family,1
180498,2018,Branford,5 TOTOKET RD,244700,400000,0.6117,Single Family,Single Family,1
181284,2018,Bridgeport,739 LINDLEY ST,134990,349000,0.386790831,Three Family,Three Family,1
