Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
150591,2015,Ansonia,207 LINCOLN HAYES CONDO,69200,80000,0.865,Condo,Condo,1
150828,2015,Killingly,18 BLACK ROCK AVE,132720,200000,0.6636,Single Family,Single Family,1
150081,2015,Easton,31 EASTON HEIGHTS LN,788420,800000,0.985525,Single Family,Single Family,1
150092,2015,Madison,18 BRANTWOOD DR,133600,205000,0.651707317,Condo,Condo,1
150434,2015,Glastonbury,495 MAIN ST,302200,505000,0.598415842,Single Family,Single Family,1
150114,2015,New Canaan,312 ELM STREET #23,721840,1185000,0.609147679,Condo,Condo,1
150361,2015,Meriden,640 CHAMBERLAIN HWY,349720,515000,0.679067961,Nan,Nan,1
150821,2015,Manchester,22 SPENCER STREET,236300,270000,0.875185185,Nan,Nan,1
1546,2015,Chester,109 MAIN ST,176120,365000,0.482520548,Single Family,Single Family,1
150009,2015,North Branford,248 TWIN LAKES RD,161400,242000,0.666942149,Single Family,Single Family,0
150118,2015,Litchfield,48 OLD TURNPIKE RD,178410,212500,0.839576471,Single Family,Single Family,1
150036,2015,Avon,163 KINGS WOOD DRIVE,581940,835000,0.696934132,Single Family,Single Family,0
150049,2015,Litchfield,281 E CHESTNUT HILL RD,226010,377000,0.599496021,Single Family,Single Family,1
150070,2015,Naugatuck,1145 ANDREW MNT RD,184450,241000,0.765352697,Single Family,Single Family,0
150893,2015,New Haven,726 ELM ST,135030,161500,0.836099071,Three Family,Three Family,1
151219,2015,Danbury,86-88 FORTY ACRE MT RD,491600,895000,0.549273743,Single Family,Single Family,1
150190,2015,Avon,4 WHITFIELD HEIGHTS,333380,550000,0.606145455,Condo,Condo,1
150785,2015,Meriden,48 SO THIRD ST,115500,179900,0.642023346,Two Family,Two Family,1
150268,2015,Avon,132 FORGE DRIVE,247400,342500,0.722335766,Single Family,Single Family,1
150216,2015,Bristol,19 ALEXANDER ST,119630,90900,1.316061606,Single Family,Single Family,1
15596,2015,Manchester,22 DELMONT STREET,123000,211000,0.582938389,Two Family,Two Family,1
15141,2015,Watertown,62 SLADE ST,133100,60000,2.218333333,Single Family,Single Family,1
150320,2015,Bethel,29 TAYLOR ROAD,369870,573500,0.644934612,Single Family,Single Family,1
150145,2015,East Haddam,65 FALLS RD,121860,186000,0.65516129,Single Family,Single Family,1
150196,2015,Bloomfield,84 WINTONBURY AVE,117250,152000,0.771381579,Single Family,Single Family,1
150444,2015,Cheshire,358 DRYDEN DRIVE,175380,250000,0.70152,Single Family,Single Family,1
15760,2015,Hartford,65-67 WILSON ST,40713,153000,0.266098039,Two Family,Two Family,1
150071,2015,New London,204 CONNECTICUT AVE,84700,95374,0.888082706,Three Family,Three Family,0
15341,2015,Darien,49 GOOD WIVES RIVER ROAD,1023260,1320000,0.77519697,Single Family,Single Family,1
150525,2015,Bristol,426B EMMETT ST UN38,59850,43150,1.387022016,Condo,Condo,1
150411,2015,Enfield,6 HILLCREST RD,138700,130799,1.060405661,Single Family,Single Family,1
150207,2015,Groton,83 THREE ACRE RD,181930,236900,0.767961165,Single Family,Single Family,1
150038,2015,Bethany,190 SCHAFFER RD,172370,250000,0.68948,Single Family,Single Family,1
150792,2015,Ansonia,112 PROSPECT STREET,95500,144000,0.663194444,Single Family,Single Family,1
150115,2015,New Canaan,23 VITTI STREET,1453410,1525000,0.953055738,Nan,Nan,1
150343,2015,Glastonbury,115 HORIZON LN,350500,515000,0.680582524,Single Family,Single Family,1
150346,2015,Naugatuck,271 MILLVILLE AVE,80320,110000,0.730181818,Single Family,Single Family,1
150434,2015,Enfield,3 MIDDLESEX DR,112010,106000,1.056698113,Single Family,Single Family,1
150675,2015,New Britain,76 NANCY RD,66500,50000,1.33,Single Family,Single Family,1
15033,2015,Eastford,12 WEEKS RD,125280,205000,0.611121951,Single Family,Single Family,1
150175,2015,Berlin,1059 HIGH ROAD,138300,185800,0.744348762,Single Family,Single Family,1
150393,2015,Bristol,408 STAFFORD AVE,84330,239900,0.351521467,Single Family,Single Family,1
15358,2015,Hartford,51-53 BOND ST,147490,182000,0.810384615,Nan,Nan,1
150290,2015,Enfield,11 CRANBERRY HOLLOW,84590,125000,0.67672,Condo,Condo,1
150065,2015,Madison,20 CENTRE VILLAGE DR,259200,350000,0.740571429,Condo,Condo,0
15114,2015,Milford,93 MEADOW ST,143830,173000,0.831387283,Condo,Condo,0
150300,2015,Middletown,85 SPENCER DR,130140,89100,1.460606061,Single Family,Single Family,1
150142,2015,Groton,284 RIDGEWOOD DR,141050,249000,0.566465863,Single Family,Single Family,1
150053,2015,Goshen,33B NORTH STREET,65450,155000,0.422258065,Condo,Condo,1
15155,2015,Monroe,44 SENIOR DR,68300,95000,0.718947368,Condo,Condo,1
150047,2015,Harwinton,42 BREEZY HILL RD,118700,195000,0.608717949,Single Family,Single Family,1
15005,2015,Colchester,51 PICKEREL LAKE RD,162900,212000,0.768396226,Single Family,Single Family,0
150274,2015,Middletown,148 HIGHLAND AVE,118690,145000,0.818551724,Single Family,Single Family,1
150580,2015,New Haven,28 NASH STREET,177940,135000,1.318074074,Two Family,Two Family,1
150077,2015,Plymouth,201 WASHINGTON RD,118150,168000,0.70327381,Single Family,Single Family,1
15000071,2015,Granby,18 MOOSE HORN RD,253610,151500,1.673993399,Single Family,Single Family,1
150767,2015,New Haven,52 HARBOUR CLOSE A5,133210,185000,0.720054054,Condo,Condo,1
150006,2015,Bethany,292 FALLS RD,139630,200500,0.696408978,Single Family,Single Family,0
150670,2015,Danbury,32 OIL MILL RD #19,135700,171000,0.793567251,Condo,Condo,1
150031,2015,Cromwell,19 WOODSBORO CIRCLE,78200,391400,0.199795606,Condo,Condo,0
151780,2015,Norwalk,121 WATER ST,1987540,2675000,0.743005607,Nan,Nan,0
15000044,2015,Granby,1 PHEASANT RUN,223090,329900,0.676235223,Single Family,Single Family,0
150045,2015,Lebanon,EXETER RD (242/16),74870,73000,1.025616438,Nan,Nan,1
15117,2015,Milford,50 BERWYN ST,138350,217000,0.637557604,Single Family,Single Family,0
150466,2015,Enfield,12 LINCOLN ST,134030,200000,0.67015,Four Family,Four Family,1
15532,2015,Hartford,5 WARNER ST EXT,338240,465000,0.727397849,Nan,Nan,1
150155,2015,Portland,34 GOSPEL LANE,253820,425000,0.597223529,Nan,Nan,1
150055,2015,Manchester,103 HENRY STREET,100700,110000,0.915454545,Single Family,Single Family,0
15472,2015,Milford,12 HARBORVIEW AVE,358980,570000,0.629789474,Single Family,Single Family,1
150071,2015,Groton,184 SOUTH SHORE AVE,1628060,1787000,0.911057639,Single Family,Single Family,0
150024,2015,East Granby,12 JEFFERSON DRIVE,208500,328000,0.635670732,Single Family,Single Family,1
150463,2015,Bristol,120 FOX DEN RD,154420,229000,0.674323144,Single Family,Single Family,1
150406,2015,New Haven,100 BROWNELL STREET,118090,270000,0.43737037,Three Family,Three Family,1
150372,2015,Bristol,73 JEANNETTE ST,80360,120000,0.669666667,Single Family,Single Family,1
150292,2015,Cheshire,20 QUARRY VILLAGE,146330,80000,1.829125,Condo,Condo,1
150156,2015,New Canaan,64 WAKEMAN ROAD,1079330,995000,1.084753769,Single Family,Single Family,1
150147,2015,Bethel,3 WAGON ROAD,275210,258000,1.066705426,Single Family,Single Family,1
150539,2015,Middletown,239 BURGUNDY HILL LA,33780,58000,0.582413793,Condo,Condo,1
150768,2015,Manchester,23 BARRY ROAD,101600,145500,0.698281787,Single Family,Single Family,1
150424,2015,Enfield,5 GAMMELLO AVE,113380,168000,0.674880952,Single Family,Single Family,1
150189,2015,Cheshire,1520 MARION RD,202600,269500,0.751762523,Single Family,Single Family,1
15275,2015,East Hartford,25 SPARROWBUSH RD.,130180,185000,0.703675676,Single Family,Single Family,1
15000049,2015,Ashford,11 SQUAW HOLLOW RD,123100,180000,0.683888889,Single Family,Single Family,1
150707,2015,New Haven,101 SHELDON TER,80150,305000,0.262786885,Four Family,Four Family,1
15215,2015,Colchester,1806 SOUTHGATE LN,109100,155900,0.699807569,Condo,Condo,1
150904,2015,Danbury,178 WARRINGTON RN,220000,335000,0.656716418,Condo,Condo,1
15422,2015,Hartford,55 EAST EUCLID ST,33659,136000,0.247492647,Single Family,Single Family,1
150035,2015,Easton,25 SOUTH PARK AVE,341490,650000,0.525369231,Single Family,Single Family,1
150725,2015,New Haven,63 MARKET ST,234780,350000,0.6708,Nan,Nan,1
151207,2015,Killingly,30 WYNDHAM LANDING,53550,119000,0.45,Condo,Condo,0
1500031,2015,Hampton,25 BIGELOW RD,161680,190000,0.850947368,Single Family,Single Family,1
150281,2015,Branford,4 LANPHIERS COVE CAMP,65500,83000,0.789156627,Single Family,Single Family,1
150074,2015,Cheshire,805 EAST JOHNSON AVE,345440,485000,0.712247423,Single Family,Single Family,0
15983,2015,Milford,61 SHELL AVE,794830,1350000,0.588762963,Single Family,Single Family,1
15165,2015,Milford,198 EAST RUTLAND AVE,306370,4000,76.5925,Nan,Nan,0
150258,2015,Berlin,1301 CHAMBERLAIN HWY,178435,262000,0.681049618,Single Family,Single Family,1
15567,2015,Milford,145 BRANCA CT,159920,210000,0.76152381,Condo,Condo,1
150083,2015,Essex,10 PINE LAKE ROAD,237400,315000,0.753650794,Single Family,Single Family,1
15174,2015,Hartford,2-4 GOSHEN ST,62939,159000,0.395842767,Two Family,Two Family,0
150227,2015,Naugatuck,122 OAK ST,153990,47000,3.276382979,Three Family,Three Family,1
150234,2015,Cheshire,78 QUARRY VILLAGE RD,138610,210000,0.660047619,Condo,Condo,1
150216,2015,New Britain,201 ALEXANDER RD,73990,57900,1.277892919,Single Family,Single Family,0
1500156,2015,East Haven,6 MANOR RD,125130,173000,0.723294798,Single Family,Single Family,1
150508,2015,Killingly,1563 UPPER MAPLE ST,78750,121000,0.650826446,Single Family,Single Family,1
150176,2015,Enfield,5 WINDING LA,103740,147900,0.701419878,Single Family,Single Family,1
15002,2015,Bethlehem,126 MAIN ST S,340000,520000,0.653846154,Nan,Nan,0
150208,2015,Glastonbury,27 SAND HILL LN,433600,670000,0.647164179,Single Family,Single Family,1
150287,2015,Berlin,54 PERCIVAL AVE,236100,360650,0.654651324,Single Family,Single Family,1
150858,2015,Meriden,30 COBBLESTONE LA,175630,266000,0.660263158,Single Family,Single Family,1
150287,2015,Vernon,75 PHOENIX ST,163930,225000,0.728577778,Single Family,Single Family,1
150850,2015,Madison,71 RANDI DRIVE,509900,640000,0.79671875,Single Family,Single Family,1
150121,2015,Avon,34 STRATFORD CROSSING,168000,200000,0.84,Single Family,Single Family,1
15030,2015,Mansfield,121 ECHO RD,134200,163500,0.820795107,Single Family,Single Family,0
150079,2015,Coventry,94 STONEHOUSE RD #12,167600,258250,0.648983543,Condo,Condo,1
1500050,2015,Guilford,274 CHURCH ST UNIT 10D,98990,126600,0.781911532,Condo,Condo,0
15029,2015,Farmington,16 CHILTERN ST,352620,552500,0.638226244,Single Family,Single Family,0
150093,2015,Bethel,16 HIGH STREET,229240,270000,0.849037037,Two Family,Two Family,1
150111,2015,New London,71 HAWTHORNE DR,100870,169000,0.596863905,Two Family,Two Family,1
150033,2015,Branford,66 QUARRY DOCK RD,205700,410000,0.501707317,Condo,Condo,0
1500117,2015,Guilford,478 LONG HILL RD,267950,300000,0.893166667,Single Family,Single Family,1
150520,2015,Griswold,306 TAYLOR HILL RD,110180,145100,0.759338387,Single Family,Single Family,1
15335,2015,Farmington,10 H TALCOTT RIDGE RD,113540,155000,0.732516129,Condo,Condo,1
150204,2015,Meriden,7-13 PINE MEADOW,52780,51500,1.024854369,Condo,Condo,0
150031,2015,New Fairfield,11 BIRCH RD,174900,290000,0.603103448,Single Family,Single Family,0
15000183,2015,Granby,10 KEARNS CIR,144970,105000,1.380666667,Single Family,Single Family,1
15164,2015,East Hartford,650 FORBES ST.,100450,70000,1.435,Single Family,Single Family,0
150181,2015,Glastonbury,33 OVERSHOT DR,300000,417000,0.71942446,Condo,Condo,1
150247,2015,Naugatuck,65 JOHN ST,96980,175000,0.554171429,Single Family,Single Family,1
150111,2015,New Britain,810 SLATER RD,124600,163000,0.764417178,Single Family,Single Family,0
15845,2015,Milford,312 WOODMONT RD,2112350,5000000,0.42247,Nan,Nan,1
15059,2015,Mansfield,10 KAYA LANE,207100,150000,1.380666667,Single Family,Single Family,1
150094,2015,New Britain,155 BRADFORD WALK,212450,315000,0.674444444,Condo,Condo,0
150374,2015,Griswold,206 COLONEL BROWN RD,68040,108000,0.63,Nan,Nan,1
15133,2015,Monroe,5 HIGH MEADOW RD,261600,385000,0.679480519,Single Family,Single Family,1
150384,2015,Manchester,5 BRIDLE PATH LANE,90200,85357,1.05673817,Single Family,Single Family,1
15193,2015,East Hartford,41 SAUNDERS ST.,54310,53500,1.015140187,Condo,Condo,0
1501128,2015,Stamford,125 PROSPECT STREET 1B,72510,147000,0.493265306,Condo,Condo,1
15146,2015,Milford,8-10 NOBLE AVE,243260,375000,0.648693333,Two Family,Two Family,0
150332,2015,Cheshire,32 CURRIER PLACE,109640,179900,0.609449694,Condo,Condo,1
15012,2015,Montville,12 DOCK RD,101500,45000,2.255555556,Single Family,Single Family,0
150338,2015,East Lyme,76 OAKWOOD RD,142450,240000,0.593541667,Single Family,Single Family,1
150313,2015,Middletown,91 NEWTOWN ST,126520,207000,0.611207729,Single Family,Single Family,1
150050,2015,Harwinton,446 BIRGE PARK RD,188200,400518,0.469891491,Nan,Nan,1
150017,2015,Glastonbury,12 PERSIMMON LN,95800,92500,1.035675676,Condo,Condo,0
150187,2015,Canton,110 WINTERBOURNE LANE,168660,219000,0.770136986,Condo,Condo,1
150007,2015,North Canaan,30 RAYMOND AVE,90070,71400,1.261484594,Single Family,Single Family,0
150386,2015,Enfield,61 CANDLEWOOD,116300,147500,0.788474576,Condo,Condo,1
15000046,2015,Granby,82 HARMONY HILL RD,236460,355000,0.666084507,Single Family,Single Family,0
150209,2015,Bristol,38 UPSON ST,142240,220000,0.646545455,Four Family,Four Family,0
159170,2015,Brookfield,10 HILLSIDE CT,189020,230000,0.821826087,Single Family,Single Family,1
150085,2015,Glastonbury,130 KNOLLWOOD DR,322100,509900,0.631692489,Single Family,Single Family,0
150807,2015,Bristol,163 ROBERTSON ST,68740,99900,0.688088088,Condo,Condo,1
150034,2015,New Britain,55 LASALLE ST,119700,267500,0.447476636,Three Family,Three Family,0
150282,2015,Branford,29 SEAVIEW AVE,559500,750000,0.746,Single Family,Single Family,1
150365,2015,Enfield,32 WILLARD DR,115720,135277,0.85542997,Single Family,Single Family,1
150731,2015,New Britain,64 VEGA ST,99820,69269,1.441048665,Two Family,Two Family,1
15290,2015,Milford,30 ROGERS AVE,973200,950000,1.024421053,Single Family,Single Family,0
15278,2015,Monroe,26 HILLSIDE LN,261700,370000,0.707297297,Single Family,Single Family,1
150257,2015,Cheshire,MOSS FARMS RD,73710,35000,2.106,Nan,Nan,1
150102,2015,Wolcott,29 EQUINOX AVE,128230,151000,0.849205298,Single Family,Single Family,1
150402,2015,Wallingford,102 RIDGECREST RD,148400,249000,0.595983936,Single Family,Single Family,1
150597,2015,Danbury,5 FRANDON DR,150900,92000,1.640217391,Single Family,Single Family,1
150067,2015,Meriden,377 SO CURTIS,161380,7100,22.72957746,Single Family,Single Family,0
150432,2015,New Haven,147  BRADLEY STREET,230580,470000,0.490595745,Two Family,Two Family,1
15045,2015,Burlington,209 JOHNNYCAKE MOUNTAIN ROAD,378070,525000,0.720133333,Single Family,Single Family,0
1500413,2015,Guilford,61 DOLAN DR,322730,240000,1.344708333,Single Family,Single Family,1
15283,2015,Milford,2 GILLETTE ST,150340,36100,4.164542936,Single Family,Single Family,0
15068,2015,Montville,15 GOLDEN RD #G,21560,15000,1.437333333,Single Family,Single Family,0
15153,2015,Milford,68 PLATT LN,249630,368000,0.678342391,Single Family,Single Family,0
15725,2015,East Hartford,154 CRESCENT DR.,76730,65320,1.174678506,Single Family,Single Family,1
15672,2015,Hartford,90 CATHERINE ST,228060,330000,0.691090909,Nan,Nan,1
151657,2015,Norwalk,5  BLACKBERRY LANE,296760,500000,0.59352,Single Family,Single Family,0
150638,2015,New Haven,31 NASH STREET,182280,390000,0.467384615,Two Family,Two Family,1
150014,2015,New Canaan,64 WAKEMAN ROAD,1079330,840000,1.284916667,Single Family,Single Family,0
15181,2015,Milford,0 SHELLAND AVE,236180,376000,0.628138298,Nan,Nan,0
150131,2015,Berlin,16 CANOE BIRCH COURT,254200,390000,0.651794872,Condo,Condo,1
1500249,2015,Guilford,103 LANDONS WAY,440230,690000,0.638014493,Single Family,Single Family,1
1500446,2015,Stamford,74 MINIVALE ROAD,292740,400000,0.73185,Single Family,Single Family,0
15030,2015,Eastford,91 LAKE DR,270,65000,0.004153846,Nan,Nan,1
15298,2015,Monroe,88 PACHAUG TR,194700,230000,0.846521739,Single Family,Single Family,1
150081,2015,New Britain,91 JONES DR,88410,130000,0.680076923,Single Family,Single Family,0
15091,2015,Monroe,142 HIGHLAND DR,140300,221500,0.633408578,Single Family,Single Family,1
150164,2015,Bristol,415 MATTHEWS ST,139580,200000,0.6979,Single Family,Single Family,0
150103,2015,Middletown,25 PASHLEY LA,258090,407000,0.634127764,Single Family,Single Family,0
15078,2015,Plainfield,26 EAST MAIN ST,75320,112000,0.6725,Single Family,Single Family,1
150453,2015,Vernon,217 IRENE DR,157580,215000,0.732930233,Single Family,Single Family,1
15187,2015,Monroe,36 BELLEVALE ST,235900,370000,0.637567568,Single Family,Single Family,1
150339,2015,Groton,290 C MERIDIAN ST,60480,45900,1.317647059,Condo,Condo,1
150116,2015,Danbury,16 FANTON RD,143100,280000,0.511071429,Single Family,Single Family,0
15009,2015,Montville,4 GLEN CRAG PL,201490,285000,0.706982456,Single Family,Single Family,0
150066,2015,Groton,48 HARVARD LA,103670,45000,2.303777778,Single Family,Single Family,0
150147,2015,Canton,467 CHERRY BROOK ROAD,171090,269900,0.633901445,Single Family,Single Family,1
150060,2015,New London,30 STEWARD ST,89600,54000,1.659259259,Three Family,Three Family,0
150069,2015,Bloomfield,6 SOUTH RIDGE DR,270900,362500,0.747310345,Single Family,Single Family,0
150408,2015,Killingly,78 STEARNS ST,82040,102000,0.804313725,Single Family,Single Family,1
150288,2015,Cheshire,19 MOUNTAINCREST DR,529070,550000,0.961945455,Single Family,Single Family,1
150695,2015,Glastonbury,44 DOGWOOD LN,187700,385000,0.487532468,Single Family,Single Family,1
150030,2015,Meriden,35 CARDINAL DR,142100,190000,0.747894737,Single Family,Single Family,0
150209,2015,Stonington,472 GREENHAVEN RD,220500,315000,0.7,Single Family,Single Family,1
150668,2015,Bristol,342 TIFFANY LN,230020,299000,0.769297659,Single Family,Single Family,1
15142,2015,Montville,33 TEECOMWAS DR,174630,160000,1.0914375,Single Family,Single Family,1
150269,2015,East Lyme,57 STONEYWOOD DR,164290,270000,0.608481481,Single Family,Single Family,1
150257,2015,Hebron,59 SENTINAL WOODS DR,257600,387750,0.664345583,Single Family,Single Family,1
150110,2015,Enfield,145 LAURELS B27UA,127970,192500,0.664779221,Condo,Condo,0
150081,2015,Glastonbury,20 APRIL DR,184800,310000,0.596129032,Single Family,Single Family,0
15189,2015,Watertown,129 SLADE ST,212300,349000,0.608309456,Single Family,Single Family,1
150701,2015,Waterbury,37 BIRCH ST,29980,9000,3.331111111,Single Family,Single Family,1
15165,2015,Mansfield,52 SPRING HILL RD,147500,166000,0.888554217,Single Family,Single Family,1
150166,2015,Madison,72 HARBOR AVENUE,325000,515000,0.631067961,Single Family,Single Family,1
150753,2015,Danbury,11 BOULEVARD #12-54,183800,240000,0.765833333,Condo,Condo,1
15005,2015,Bethlehem,261 HICKORY LN,394600,512500,0.76995122,Single Family,Single Family,0
150414,2015,Griswold,1601 GLASGO RD,116480,165000,0.705939394,Single Family,Single Family,1
150095,2015,Middletown,14 BRAEBURN LA,89300,47000,1.9,Single Family,Single Family,0
150421,2015,New Britain,240 STEELE ST,105560,132000,0.79969697,Single Family,Single Family,1
15023,2015,Darien,94 LEROY AVE,1404060,1954000,0.718556807,Single Family,Single Family,0
15001,2015,Watertown,39 MORIN ST,127900,200000,0.6395,Single Family,Single Family,0
150326,2015,Middletown,229 RIDGEWOOD RD,125800,225000,0.559111111,Single Family,Single Family,1
150116,2015,Weston,39 SILVER RIDGE COMMON,1034200,1470000,0.703537415,Single Family,Single Family,1
150186,2015,New Fairfield,16 ALBION RD,156000,233500,0.668094218,Single Family,Single Family,1
150225,2015,Madison,71 OAK AVENUE,774500,2000000,0.38725,Single Family,Single Family,1
150078,2015,Milford,23 OVERHILL RD,273630,417000,0.65618705,Single Family,Single Family,1
150224,2015,Meriden,2121 NO BROAD ST,272580,155000,1.758580645,Nan,Nan,0
15449,2015,Hartford,18-20 WAVERLY ST,44546,175000,0.254548571,Three Family,Three Family,1
150362,2015,Avon,65 OLD KINGS ROAD,562070,759000,0.740540184,Single Family,Single Family,1
15000079,2015,Granby,113 BUSHY HILL RD,203780,365000,0.55830137,Single Family,Single Family,1
15372,2015,Hartford,45-47 SQUIRE ST,43260,70000,0.618,Nan,Nan,1
150092,2015,Bethel,23 OXFORD STREET,120400,115500,1.042424242,Single Family,Single Family,1
15493,2015,Hartford,29-35 CHARTEROAK AV,316540,755000,0.419258278,Nan,Nan,1
150012,2015,Branford,31 GILBERT LA,166100,285000,0.582807018,Two Family,Two Family,0
150301,2015,Manchester,341 KENNEDY ROAD,177200,170200,1.041128085,Single Family,Single Family,1
150129,2015,Naugatuck,46 CANDEE RD,90730,40000,2.26825,Single Family,Single Family,0
150098,2015,Somers,93 FLORIDA RD,208080,295000,0.705355932,Single Family,Single Family,1
150199,2015,West Hartford,190 RAYMOND ROAD,176400,282000,0.625531915,Single Family,Single Family,0
150168,2015,Middletown,161 GRAND ST,94240,147000,0.641088435,Single Family,Single Family,1
1500178,2015,Guilford,379 WHITFIELD ST AN 2242,41870,53000,0.79,Condo,Condo,1
15214,2015,Montville,292A OXOBOXO DAM RD #3A,23200,38000,0.610526316,Single Family,Single Family,1
1500313,2015,East Haven,378 COE AVE,138010,195000,0.70774359,Single Family,Single Family,1
150019,2015,Wallingford,3 WHIFFLE TREE RD,236600,265000,0.892830189,Single Family,Single Family,0
150167,2015,Avon,114 TAMARA CIRCLE,248700,335000,0.74238806,Single Family,Single Family,1
150642,2015,Torrington,104 WASHINGTON AVE,94830,56200,1.687366548,Single Family,Single Family,1
15090,2015,East Hartford,33 LAWRENCE ST.,76780,117000,0.656239316,Single Family,Single Family,0
159202,2015,Brookfield,13 PLEASANT RISE CIR,216050,320000,0.67515625,Single Family,Single Family,1
150686,2015,Madison,79 LIBERTY STREET,333600,370000,0.901621622,Single Family,Single Family,1
150169,2015,Berlin,93A DEMING ROAD,140000,320000,0.4375,Nan,Nan,1
15239,2015,Milford,24 BAYBERRY LN,461540,615000,0.750471545,Single Family,Single Family,0
150133,2015,New Haven,29 GLENVIEW TERRACE,124420,172000,0.723372093,Single Family,Single Family,0
150180,2015,Simsbury,4 NILAS WAY,336930,555000,0.607081081,Single Family,Single Family,1
15216,2015,Farmington,14 LARKINS WAY,686910,960000,0.71553125,Single Family,Single Family,1
150401,2015,Simsbury,5 CARRIAGE DRIVE,74720,117500,0.635914894,Condo,Condo,1
150526,2015,Glastonbury,282 PAXTON WAY,498600,730000,0.683013699,Single Family,Single Family,1
150133,2015,Cheshire,1344 WOLF HILL ROAD,201600,42518,4.741521238,Single Family,Single Family,1
1500277,2015,Guilford,174 WHITE BIRCH DR,294130,15000,19.60866667,Single Family,Single Family,1
150543,2015,Manchester,88 WEST CENTER STREET,100900,156000,0.646794872,Single Family,Single Family,1
150173,2015,Madison,34 TOFFEE LANE,496700,778000,0.638431877,Single Family,Single Family,1
150105,2015,Canton,1 CAMILLE LANE,171460,250500,0.684471058,Condo,Condo,1
15089,2015,New Hartford,174 CAMP WORKCOEMAN ROAD,326270,350100,0.931933733,Single Family,Single Family,1
150727,2015,Danbury,5 PEMBROKE RD,133800,215000,0.622325581,Single Family,Single Family,1
150524,2015,Bristol,40 SOUTH ST UN D-5,84040,104000,0.808076923,Condo,Condo,1
150035,2015,Cromwell,36 LINCOLN STREET,194030,216000,0.898287037,Single Family,Single Family,0
150658,2015,Ansonia,28 JACKSON STREET,131500,295000,0.445762712,Three Family,Three Family,1
150007,2015,Kent,12 DUGGAN RD,184300,210000,0.877619048,Single Family,Single Family,0
150218,2015,Enfield,4 ROCKET RUN,107410,160000,0.6713125,Single Family,Single Family,1
150130,2015,Avon,32 RIVER MEAD,178850,190000,0.941315789,Condo,Condo,1
150103,2015,Winchester,544 W WAKEFIELD BLVD,286200,377000,0.759151194,Single Family,Single Family,1
150137,2015,Bloomfield,15 SPRING HILL LN,160020,239500,0.668141962,Single Family,Single Family,1
150281,2015,Middletown,301 GEORGE ST,139920,181500,0.770909091,Single Family,Single Family,1
15162,2015,Colchester,28 VICTORIA DR,147900,225000,0.657333333,Single Family,Single Family,1
15150,2015,Montville,2 WYNDWOOD RD,138960,132000,1.052727273,Single Family,Single Family,1
150532,2015,Meriden,71 NANCY LA,111510,217000,0.513870968,Single Family,Single Family,1
150285,2015,Wethersfield,31 MARMOR CT,126600,189900,0.666666667,Single Family,Single Family,1
15115,2015,East Hartford,856 TOLLAND ST.,93680,142000,0.65971831,Single Family,Single Family,0
150219,2015,Cheshire,40 ABRAMS RD,487520,760000,0.641473684,Single Family,Single Family,1
15000029,2015,Sterling,84 SAW MILL HILL ROAD,110360,51329,2.150051628,Single Family,Single Family,1
15293,2015,Hartford,95 HENRY ST,43999,65299,0.673808175,Single Family,Single Family,1
150151,2015,Woodbury,105 ROWLEY RD,159880,150000,1.065866667,Single Family,Single Family,1
150444,2015,Glastonbury,195 WEIR ST,150300,196000,0.766836735,Single Family,Single Family,1
150218,2015,Cromwell,10  REIMAN DRIVE,146780,218000,0.673302752,Single Family,Single Family,1
15177,2015,Colchester,67 MCDONALD RD,125700,206000,0.610194175,Single Family,Single Family,1
150159,2015,Cheshire,1285 WOLF HILL RD,224400,277500,0.808648649,Single Family,Single Family,1
150390,2015,Glastonbury,20 & S/7AA MOSELEY TER,212700,340000,0.625588235,Single Family,Single Family,1
150578,2015,Ansonia,30 MORNINGSIDE DRIVE,188000,150000,1.253333333,Single Family,Single Family,1
150077,2015,Beacon Falls,5 WILSON COURT,170620,225000,0.758311111,Single Family,Single Family,1
15031,2015,Monroe,102 WILD HORSE CT,447800,610000,0.734098361,Single Family,Single Family,0
150392,2015,Enfield,32 LAKE DR,150050,285000,0.526491228,Single Family,Single Family,1
15153,2015,Ridgefield,OSCALETA RD PARCEL X,210670,150000,1.404466667,Nan,Nan,1
150266,2015,New Canaan,74 LAKEVIEW AVENUE,571410,565000,1.011345133,Single Family,Single Family,1
15400,2015,Montville,111 FELLOWS RD,167240,57750,2.895930736,Single Family,Single Family,1
150589,2015,Groton,281 MIDWAY OVAL,63700,78000,0.816666667,Single Family,Single Family,1
15014,2015,Mansfield,268 WARRENVILLE RD,115900,150000,0.772666667,Single Family,Single Family,0
150062,2015,West Hartford,120 RANDAL AVENUE,157780,226500,0.696600442,Single Family,Single Family,0
1501138,2015,Stamford,300 BROAD STREET # 705,144560,271000,0.533431734,Condo,Condo,1
1500064,2015,Bolton,18 COOK DR,116000,173900,0.667050029,Single Family,Single Family,1
15584,2015,Hartford,29-31 NEPAUG ST,67223,209900,0.32026203,Two Family,Two Family,1
150520,2015,Wallingford,8 PERKINS DR,248200,375000,0.661866667,Single Family,Single Family,1
150094,2015,New Haven,599 LOMBARD STREET,130900,260000,0.503461538,Nan,Nan,0
150518,2015,New Haven,832 QUINNIPIAC AVENUE,201670,283000,0.712614841,Single Family,Single Family,1
