Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
170049,2017,Enfield,32 WILLARD DR,116060,205000,0.566146341,Single Family,Single Family,0
170776,2017,Fairfield,66 OLD SOUTH ROAD,1082060,2000000,0.541,Single Family,Single Family,1
170405,2017,Groton,62 FORT HILL RD LOT 11,17920,20000,0.896,Single Family,Single Family,1
170128,2017,Bloomfield,23 OLD OAK CRT,100240,108000,0.9281,Single Family,Single Family,1
17005,2017,Colebrook,SANDY BROOK RD.,144700,4200,34.45238095,Nan,Nan,0
170287,2017,Griswold,151 EAST MAIN STREET,112770,65000,1.7349,Single Family,Single Family,1
171021,2017,Bridgeport,183-185 FOURTH ST,89260,64000,1.3946,Two Family,Two Family,1
170050,2017,Bethany,40 MUNSON RD,44930,70500,0.6373,Nan,Nan,1
170799,2017,New Haven,15 HINE PL,159040,270000,0.589,Single Family,Single Family,1
17076,2017,Hartford,166 BENTON ST,49840,123500,0.4035,Three Family,Three Family,0
170163,2017,Bloomfield,5 EMERSON ST,68320,155000,0.4407,Single Family,Single Family,1
17183,2017,Darien,6 PRISCILLA LANE,1753150,2800000,0.6261,Single Family,Single Family,1
170494,2017,Fairfield,30 FIRST STREET,234080,261111,0.896476977,Three Family,Three Family,1
170018,2017,Clinton,1 STERLING DRIVE,71300,65000,1.096923077,Condo,Condo,0
17241,2017,Montville,43 LINDA AVE & 3 PARK AVE EXT,91180,120000,0.7598,Single Family,Single Family,1
170221,2017,Griswold,47 BROWNING RD,152110,275000,0.5531,Single Family,Single Family,1
170022,2017,Cheshire,431 BEACON HILL DR,301190,440000,0.684522727,Single Family,Single Family,0
170188,2017,Ansonia,151 DIVISION ST,157600,280000,0.5628,Three Family,Three Family,1
17190,2017,Montville,281 ROUTE 32,153550,149000,1.0305,Nan,Nan,1
170017,2017,Bridgewater,15 MINE HILL RD EAST,398300,585000,0.6808,Single Family,Single Family,1
17028,2017,Chaplin,8 CHAPPELL ST EXT,92900,147000,0.6319,Single Family,Single Family,1
170136,2017,Clinton,31 CARRIAGE DR EXT,218700,220470,0.9919,Single Family,Single Family,1
170039,2017,Easton,75 NORTH PARK AVE,296400,340000,0.871764706,Single Family,Single Family,0
170264,2017,Meriden,618 BLACKSTONE VLG,44800,95000,0.471578947,Condo,Condo,1
17226,2017,Monroe,19 SQUIRE RD,297000,410500,0.723507917,Single Family,Single Family,1
171624,2017,Bridgeport,81-83 GARFIELD AVE,174790,275000,0.6356,Three Family,Three Family,1
170185,2017,Groton,87 OCEAN VIEW AVE,354200,420500,0.8423,Single Family,Single Family,1
171135,2017,Bridgeport,312 GODDARD AVE,73530,114000,0.645,Single Family,Single Family,1
170312,2017,Avon,51 OAKENGATES,365770,597500,0.6121,Single Family,Single Family,1
170103,2017,New Haven,255 LEXINGTON AVE,88270,110000,0.802454545,Single Family,Single Family,0
17066,2017,Lebanon,63 GATES FARM RD,190830,261700,0.7291,Single Family,Single Family,1
170086,2017,Ledyard,19 TOM ALLYN CT,240380,385000,0.624363636,Single Family,Single Family,1
170527,2017,Groton,39 RHONDA DR,154770,267000,0.5796,Single Family,Single Family,1
170175,2017,Bloomfield,29 COTTAGE GROVE CIR,89040,80000,1.113,Single Family,Single Family,1
170809,2017,Killingly,60 WESTFIELD AVE,93240,171000,0.5452,Single Family,Single Family,1
171368,2017,Milford,154 KINGS HWY,116920,205000,0.5703,Condo,Condo,1
170164,2017,Meriden,322 SPRING ST,77840,74000,1.051891892,Single Family,Single Family,0
170821,2017,Killingly,27 PRINCE ST,65870,149900,0.4394,Two Family,Two Family,1
170760,2017,New Haven,35 SHELDON TER,155400,400000,0.3885,Three Family,Three Family,1
170577,2017,Manchester,62 MCDIVITT DRIVE,148200,230000,0.6443,Single Family,Single Family,1
170073,2017,Avon,2 ALDER LANE,153570,215000,0.71427907,Condo,Condo,0
171203,2017,Bridgeport,333 VINCELLETE ST #088,63620,111000,0.5731,Condo,Condo,1
170838,2017,Fairfield,1313 OLD ACADEMY ROAD,651910,906000,0.7195,Single Family,Single Family,1
1700128,2017,East Haven,79 VISTA DR,97160,145000,0.670068966,Single Family,Single Family,0
17009,2017,Chaplin,103 CHAPLIN ST,93400,165000,0.566060606,Single Family,Single Family,1
170865,2017,Hamden,203 FRANKLIN RD,840840,50500,16.6502,Nan,Nan,1
170749,2017,Fairfield,1820 STRATFIELD ROAD,326200,565000,0.5773,Single Family,Single Family,1
170413,2017,Fairfield,133 BUNGALOW AVENUE,279220,278000,1.004388489,Single Family,Single Family,1
170764,2017,Manchester,28-C AMBASSADOR DRIVE,67200,117000,0.5743,Condo,Condo,1
170199,2017,Ansonia,11 FRANKLIN ST,213000,343000,0.6209,Three Family,Three Family,1
170009,2017,Bethany,11 BEACON RD,206040,370000,0.556864865,Single Family,Single Family,0
17092,2017,Mansfield,GREENFIELD LN LOT 5,69400,135000,0.514,Nan,Nan,1
170364,2017,Hamden,147 WHITE DRIVE,120190,157000,0.7655,Single Family,Single Family,1
1700598,2017,New Milford,21 MANOR RD,192780,250000,0.7711,Single Family,Single Family,1
170855,2017,Fairfield,312 WHEELER PARK AVENUE,275940,390000,0.7075,Single Family,Single Family,1
170070,2017,New Canaan,24 CLEARVIEW LA,2469950,2075000,1.190337349,Single Family,Single Family,0
170314,2017,Cheshire,268 FENN RD,193920,295000,0.6573,Single Family,Single Family,1
170106,2017,Naugatuck,0 BRIDLE TRAIL DRIVE,65950,88000,0.749431818,Nan,Nan,0
170154,2017,Avon,5 WESTLAND ROAD,543180,740000,0.734027027,Single Family,Single Family,1
170166,2017,Bridgeport,288 EAST PASADENA PLACE,114700,215000,0.533488372,Single Family,Single Family,0
170353,2017,East Lyme,13 DEAN RD,204820,331000,0.6187,Single Family,Single Family,1
170887,2017,Hamden,109 SKY VIEW CR,220080,362000,0.6079,Single Family,Single Family,1
170095,2017,Bridgeport,1400 MADISON AVE,139620,300000,0.4654,Two Family,Two Family,0
170234,2017,Avon,3 LITCHFIELD LANE,294210,335000,0.8782,Condo,Condo,1
17697,2017,East Hartford,136 UNIVERSITY AVE.,127260,183500,0.6935,Single Family,Single Family,1
17351,2017,Montville,45 HILLCREST DR,120390,174500,0.6899,Single Family,Single Family,1
170168,2017,Coventry,352 RICHMOND RD,128900,177000,0.7282,Single Family,Single Family,1
170061,2017,Beacon Falls,15 OAKWOOD DRIVE,57900,429975,0.1346,Single Family,Single Family,1
17018,2017,Bethlehem,69 DARK ENTRY RD,298500,476200,0.6268,Single Family,Single Family,1
170970,2017,Fairfield,280 BRONSON ROAD,392980,349125,1.1256,Single Family,Single Family,1
1700275,2017,East Hampton,10 CHAPMAN RD,184930,275000,0.6724,Single Family,Single Family,1
170097,2017,Brooklyn,13 PLAZA ST,85600,165000,0.5187,Single Family,Single Family,1
170116,2017,Ansonia,32 ROOT AVE,234500,355000,0.6605,Single Family,Single Family,1
170504,2017,Manchester,29 CHESTER DRIVE,118300,195000,0.6066,Single Family,Single Family,1
170210,2017,Ansonia,30 WESLEY ST,156900,215000,0.7297,Single Family,Single Family,1
170054,2017,East Lyme,15 BEAVER BROOK RD,283360,599999,0.472267454,Single Family,Single Family,0
170781,2017,Fairfield,298 ROWLAND ROAD,930160,1812500,0.5131,Single Family,Single Family,1
170373,2017,Greenwich,84 CONNECTICUT AVE,1619450,3100000,0.5224,Single Family,Single Family,1
170311,2017,Ellington,6 SHEPARD WAY,354960,520000,0.6826,Single Family,Single Family,1
171782,2017,Milford,11 CEDAR SPRING RD,188770,305000,0.6189,Single Family,Single Family,1
170048,2017,Avon,127 CRAIGEMORE CIRCLE,230830,335000,0.689044776,Single Family,Single Family,0
17088,2017,Haddam,40 LANDING RD,185890,375000,0.495706667,Single Family,Single Family,1
170647,2017,Bridgeport,15 RALEIGH RD,154310,210000,0.7348,Single Family,Single Family,1
170120,2017,New Fairfield,75 POSSUM DR,196600,335000,0.5868,Single Family,Single Family,1
170016,2017,Manchester,43 SCARBOROUGH ROAD,133900,233000,0.574678112,Single Family,Single Family,0
170696,2017,Windsor,1 SCOTT LN,149590,166000,0.9011,Single Family,Single Family,1
17832,2017,Hartford,52 HUNTINGTON ST,65135,220000,0.296,Single Family,Single Family,1
170082,2017,Bethany,68 ANTHONY CT,214910,320000,0.6715,Single Family,Single Family,1
17347,2017,East Hartford,79 MILBROOK DR.,103940,109000,0.9535,Single Family,Single Family,1
170475,2017,Fairfield,69 ROSE HILL ROAD,973910,1700000,0.572888235,Single Family,Single Family,1
17107,2017,East Hartford,203 HANDEL RD.,72980,67000,1.089253731,Single Family,Single Family,0
1700213,2017,New Milford,287 CHESTNUT LAND RD,246050,355000,0.693098592,Single Family,Single Family,1
17003,2017,Bethlehem,17 HIGHLAND RD,156600,183400,0.8538,Single Family,Single Family,0
171718,2017,Bridgeport,2625 PARK AVE 7T,40140,65000,0.6175,Condo,Condo,1
17682,2017,Hartford,106 MATHER ST,120680,190000,0.6351,Nan,Nan,1
170334,2017,Milford,23 MORNINGSIDE DR,504820,600000,0.841366667,Single Family,Single Family,0
1700086,2017,Brookfield,15 EDEN CT,98030,145000,0.676,Condo,Condo,0
170111,2017,Bloomfield,66 ADAMS RD,169960,186237,0.912600611,Single Family,Single Family,1
170260,2017,New Haven,118 GRAFTON STREET,166320,249000,0.6679,Three Family,Three Family,1
170066,2017,Litchfield,65 CAMP DUTTON RD,180850,200000,0.90425,Single Family,Single Family,1
170086,2017,Cheshire,35 CURRIER WAY,124930,172000,0.726337209,Condo,Condo,0
170553,2017,Hamden,15 ORPINGTON ST,91490,133000,0.6878,Single Family,Single Family,1
170114,2017,Branford,562-570 MAIN ST,223500,275000,0.812727273,Nan,Nan,0
170007,2017,Kent,80 NORTH MAIN ST B5A5,109800,140000,0.784285714,Condo,Condo,0
170504,2017,Hamden,182 KNOLL DR,187810,218000,0.8615,Single Family,Single Family,1
17202,2017,Monroe,51 HIGHFIELD DR,277000,397500,0.6968,Single Family,Single Family,1
17058,2017,Ashford,62 IRON MINE LA,101200,177000,0.5717,Single Family,Single Family,1
17027,2017,Haddam,53 BOULDER DELL RD,308980,429000,0.7202331,Single Family,Single Family,0
170228,2017,Avon,16 WILLOW LANE,130400,175000,0.7451,Condo,Condo,1
170679,2017,Meriden,61 WASHINGTON ST,175140,130000,1.3472,Two Family,Two Family,1
170201,2017,Bridgeport,117-121 HALLETT ST,154910,194500,0.796452442,Two Family,Two Family,0
170500,2017,Enfield,89 STEELE RD,103770,189900,0.5464,Single Family,Single Family,1
170367,2017,Groton,127 ANN AVE,148680,242000,0.6143,Single Family,Single Family,1
170541,2017,Hamden,82 ROCKWOOD RD,103600,170000,0.6094,Single Family,Single Family,1
170494,2017,Bridgeport,857 GILMAN ST,374610,398000,0.941231156,Single Family,Single Family,0
170575,2017,Bridgeport,1021-1025 MAIN ST,525000,1040000,0.5048,Nan,Nan,1
170120,2017,Canton,54 SEXTON HOLLOW ROAD,146310,137500,1.064,Single Family,Single Family,1
170098,2017,Litchfield,661 MAPLE ST,448670,1100000,0.4078,Single Family,Single Family,1
170196,2017,Madison,18 ASPEN DR,444400,500000,0.8888,Single Family,Single Family,1
17038,2017,Ashford,42 WESTFORD DR,78300,120000,0.6525,Single Family,Single Family,1
17070,2017,Ashford,235 NOTT HWY,78800,15000,5.2533,Single Family,Single Family,1
171995,2017,Bridgeport,31-D NOB HILL CIRCLE UNIT 96,22600,57000,0.3964,Condo,Condo,1
170110,2017,Greenwich,11 ESTHER PL,898100,1625569,0.552483469,Single Family,Single Family,0
170033,2017,Bloomfield,8 CLAIRE LN,261310,382000,0.684057592,Single Family,Single Family,0
170185,2017,Enfield,22 CARMELA TERR,111710,170000,0.6571,Single Family,Single Family,1
170135,2017,Litchfield,160 WIGWAM RD,437480,195000,2.2434,Single Family,Single Family,1
170330,2017,East Lyme,105 EDGE HILL RD,148750,100000,1.4875,Single Family,Single Family,1
170241,2017,Bridgeport,457-459 PEARL HARBOR ST,75010,125000,0.60008,Two Family,Two Family,0
170110,2017,Branford,15 PAWSON LANDING DR,443600,579000,0.766148532,Single Family,Single Family,0
170002,2017,Mansfield,31 GRANDVIEW CR,36600,69500,0.5266,Single Family,Single Family,0
17000462,2017,Brookfield,23 OAK MEADOWS DR,225780,334900,0.6741,Condo,Condo,1
170183,2017,Derby,315 DAVID HUMPHREYS RD,156730,287000,0.546,Single Family,Single Family,1
170340,2017,Milford,6 ELAINE RD,240240,345000,0.696347826,Single Family,Single Family,0
170059,2017,Hebron,142 CHURCH ST,161960,192000,0.843541667,Single Family,Single Family,1
170369,2017,Hamden,1026 RIDGE ROAD,203630,365000,0.5578,Single Family,Single Family,1
1700219,2017,East Hampton,LOT 2 COLLIE BROOK RD,78730,75000,1.0497,Nan,Nan,1
170107,2017,Bloomfield,32 FOOTHILLS WAY,164290,210000,0.7823,Single Family,Single Family,1
170090,2017,New Canaan,112 OAK ST,1356040,1995000,0.679719298,Single Family,Single Family,1
1700216,2017,New Milford,11 TIMBER LN,233100,334000,0.6979,Single Family,Single Family,1
17535,2017,Hartford,71 GREENFIELD ST,23380,68000,0.3438,Three Family,Three Family,1
170151,2017,Ellington,7 CRYSTAL ST,223540,380000,0.5882,Single Family,Single Family,1
170244,2017,Portland,12 DAIRY FARM RD,117530,165000,0.7123,Condo,Condo,1
17086,2017,Ashford,83 LAKE WOODS LA,187900,319900,0.5873,Single Family,Single Family,1
170412,2017,Enfield,16 TRINITY DR,96170,162000,0.5936,Single Family,Single Family,1
17000408,2017,Brookfield,16 OAK MEADOWS DR,214770,269900,0.7957,Condo,Condo,1
170849,2017,Killingly,85 SHIPPEE SCHOOLHOUSE RD,97790,195000,0.5014,Single Family,Single Family,1
170720,2017,Killingly,315 GREEN HOLLOW RD,63630,49000,1.298571429,Single Family,Single Family,1
17176,2017,Montville,14 VERMONT DR,95150,142500,0.6677,Single Family,Single Family,1
170926,2017,Greenwich,40 ORCHARD DR,1555680,2200000,0.7071,Single Family,Single Family,1
1700017,2017,New Milford,171 ASPETUCK VILLAGE,51380,75000,0.685066667,Condo,Condo,0
170531,2017,Bridgeport,229 THORME ST,133450,118000,1.1309,Single Family,Single Family,1
17038,2017,East Hartford,48 WALNUT ST.,120570,162000,0.744259259,Single Family,Single Family,0
170084,2017,Ansonia,258 N MAIN ST,107400,110000,0.9763,Two Family,Two Family,1
1700060,2017,New Milford,30 LARSON RD,153230,253500,0.604457594,Single Family,Single Family,0
170015,2017,Cornwall,TOWN ST,1500,160000,0.009375,Nan,Nan,1
170617,2017,Killingly,11 BLUEBIRD LANE,95480,208000,0.459,Condo,Condo,1
170033,2017,Bethany,HATFIELD HILL RD,20980,28000,0.7492,Nan,Nan,1
170628,2017,Branford,12 NO HARBOR ST,129100,130000,0.993,Single Family,Single Family,1
170683,2017,Greenwich,77 SOUND BEACH AVE EXT,499520,115000,4.343652174,Single Family,Single Family,1
17628,2017,Hartford,101 KENYON ST,100485,300000,0.3349,Single Family,Single Family,1
170449,2017,Greenwich,20 HIDDEN BROOK RD,1971760,2850000,0.6918,Single Family,Single Family,1
1700016,2017,East Haven,184 CHARTER OAK AVE,120270,132000,0.911136364,Two Family,Two Family,0
17098,2017,Columbia,6 BRENDI TRAIL,128300,202906,0.6323,Single Family,Single Family,1
170056,2017,Avon,20 COTSWOLD WAY,349520,450000,0.776711111,Single Family,Single Family,0
170381,2017,Avon,14 BEECHWOOD HOLLOW,486390,765000,0.6358,Single Family,Single Family,1
170217,2017,New Canaan,917 SILVERMINE RD,877940,1150000,0.7634,Single Family,Single Family,1
170077,2017,Hebron,42 CHITTENDEN RD,217830,350000,0.622371429,Single Family,Single Family,1
170207,2017,Groton,145 & 0 LAURELWOOD RD,137340,227000,0.605022026,Single Family,Single Family,1
17546,2017,East Hartford,43 HOLLY RD.,122540,165000,0.7426,Single Family,Single Family,1
170059,2017,Beacon Falls,153 POND VIEW CIRCLE,161080,205000,0.7857,Condo,Condo,1
170003,2017,Bloomfield,42 FOOTHILLS WAY,136220,255000,0.534196078,Single Family,Single Family,0
171029,2017,Killingly,1468 NORTH RD,36400,45000,0.8088,Nan,Nan,0
170261,2017,Avon,7 SYCAMORE LANE,130400,175000,0.7451,Condo,Condo,1
1700286,2017,East Hampton,100 MAIN ST,100000,96489,1.0363,Nan,Nan,1
170985,2017,Hamden,156 LEONARD RD,123690,200000,0.6184,Single Family,Single Family,1
170204,2017,Bloomfield,1 LEE CIRCLE,129010,232000,0.556077586,Single Family,Single Family,1
170972,2017,Manchester,20 WETHERELL STREET,129100,212000,0.6089,Two Family,Two Family,0
170278,2017,Bridgeport,120 HUNTINGTON TPKE UNIT 104,27570,50000,0.5514,Condo,Condo,0
170081,2017,Essex,17 HUDSON LANE,426700,597000,0.7147,Single Family,Single Family,1
170349,2017,Madison,45 GREEN HILL RD,178100,337500,0.5277,Single Family,Single Family,1
170404,2017,Meriden,208 VENETIAN GDNS,58940,69000,0.8542,Condo,Condo,1
171076,2017,Naugatuck,327 SNOW CRYSTAL ROAD,112580,154000,0.731,Single Family,Single Family,1
17157,2017,Burlington,24 ROCK ROAD,216790,245000,0.8848,Single Family,Single Family,1
171712,2017,Milford,15 MADDOX AVE,293650,525000,0.559333333,Single Family,Single Family,1
170296,2017,Stratford,75 FOX HILL RD,186200,280000,0.665,Condo,Condo,1
170148,2017,Groton,283 & 301 ROUTE 12,499170,760000,0.656802632,Nan,Nan,1
17024,2017,Barkhamsted,59 BRIDLE DR,256350,300000,0.8545,Single Family,Single Family,1
170066,2017,Avon,19 GRAY PINE COMMON,118970,130000,0.915153846,Condo,Condo,0
17284,2017,Monroe,32 MILLO DR,240200,350000,0.686285714,Single Family,Single Family,1
170014,2017,Coventry,17 GODIVA LN,57900,90000,0.643333333,Nan,Nan,0
17085,2017,Mansfield,644 WORMWOOD HILL RD,146700,185567,0.7905,Single Family,Single Family,1
17045,2017,Deep River,469 WINTHROP RD,171430,30000,5.7143,Single Family,Single Family,1
170057,2017,Bloomfield,6 WALKER LN,86100,132000,0.652272727,Single Family,Single Family,0
170411,2017,Bridgeport,179-183 ORLAND ST,98570,151000,0.652781457,Three Family,Three Family,0
170481,2017,Cheshire,110 SORGHUM MILL DR,272200,430000,0.633,Single Family,Single Family,1
170170,2017,Ellington,5 PIONEER DR,150930,155000,0.973741935,Single Family,Single Family,1
170018,2017,Berlin,24 NILES COURT,234400,305000,0.76852459,Single Family,Single Family,0
170170,2017,Bloomfield,185 WEST NEWBERRY RD,172760,500000,0.34552,Single Family,Single Family,1
17267,2017,Mansfield,421 BASSETTS BRIDGE,186000,275000,0.676363636,Single Family,Single Family,1
171257,2017,Milford,"185 MELBA ST, UNIT 202",126030,164900,0.7642,Condo,Condo,1
1700322,2017,East Hampton,172 MOTT HILL RD,185070,275000,0.6729,Single Family,Single Family,1
171018,2017,Killingly,165 PUTNAM PIKE,109200,190000,0.5747,Single Family,Single Family,0
170045,2017,New Fairfield,12 MILLTOWN RD,143300,255000,0.561960784,Single Family,Single Family,0
170056,2017,Ellington,109 ORCHARD ST,110510,198339,0.557177358,Single Family,Single Family,0
171755,2017,Milford,8 WOOD AVE,158200,265000,0.5969,Single Family,Single Family,1
170100,2017,Canton,116 WEST MOUNTAIN ROAD,225630,385500,0.585291829,Single Family,Single Family,1
170217,2017,Groton,140 ORAL SCHOOL RD,249270,365000,0.6829,Single Family,Single Family,1
170269,2017,Ledyard,77R CHRISTY HILL RD,120330,185000,0.6504,Single Family,Single Family,1
170320,2017,Bridgeport,40 HAMILTON ST #7,40170,80000,0.502125,Condo,Condo,0
170232,2017,Hamden,10 DEEPWOOD DRIVE,339150,300000,1.1305,Single Family,Single Family,1
170037,2017,Canton,205 TIMBER LANE,109200,108000,1.011111111,Condo,Condo,0
170161,2017,Hamden,201 BLUE HILLS AVENUE,109410,55000,1.9892,Single Family,Single Family,0
170344,2017,Ellington,3 PATRIOT CIR,183780,305000,0.6025,Single Family,Single Family,1
17000453,2017,Brookfield,8 MEADOW DR,197490,335000,0.5895,Single Family,Single Family,1
170066,2017,Bloomfield,443 TUNXIS AVE,140420,105000,1.337333333,Single Family,Single Family,0
1700056,2017,East Haven,14 PROSPECT PLACE EXT,158520,170000,0.932470588,Single Family,Single Family,0
170113,2017,Derby,9 NUTMEG AVE,103320,190000,0.5437,Single Family,Single Family,1
171221,2017,Killingly,245 WESTCOTT RD,116830,116000,1.007155172,Single Family,Single Family,0
170921,2017,Greenwich,16 INDIAN HEAD,2954210,3675000,0.8038,Single Family,Single Family,1
1700491,2017,East Haven,126 MORGAN AVE,261880,577500,0.4534,Single Family,Single Family,1
17052,2017,Andover,37 ROCKLEDGE DRIVE,85100,167450,0.5082,Single Family,Single Family,1
17025,2017,Bethlehem,7 SUNSET RD,214100,282000,0.7592,Single Family,Single Family,1
17160,2017,Burlington,2 HIGHWOOD CROSSING,325500,440000,0.7397,Single Family,Single Family,1
17017,2017,New Hartford,18 STONEGATE ROAD,69650,80000,0.870625,Nan,Nan,0
170156,2017,Essex,LYNN ROAD (84/84/1-34),34400,50000,0.688,Nan,Nan,1
170214,2017,Avon,45 SCHOOL STREET,260070,341000,0.7626,Single Family,Single Family,1
170546,2017,Branford,82 KNOLLWOOD DR,284600,395000,0.7205,Single Family,Single Family,1
170385,2017,Madison,17 ALLISON DR,456600,910000,0.5017,Single Family,Single Family,1
17058,2017,Colchester,140 SHADBUSH DR,272300,399900,0.6809,Single Family,Single Family,1
170089,2017,Bloomfield,1 LEE CIRCLE,129010,127000,1.015826772,Single Family,Single Family,1
170490,2017,Greenwich,24 TREMONT ST,497350,790000,0.6295,Single Family,Single Family,1
171012,2017,Hamden,30 WHEELER ST,90580,163000,0.5557,Nan,Nan,1
171633,2017,Milford,16 KIRKSIDE AVE,164160,236900,0.6929,Single Family,Single Family,1
17081,2017,Lisbon,27 REX RD,110990,177000,0.627062147,Single Family,Single Family,1
170050,2017,East Granby,52 RIDGE BOULEVARD,278200,389000,0.7151,Single Family,Single Family,1
170475,2017,Greenwich,3 TREE TOP TERRACE,912730,1200000,0.7606,Single Family,Single Family,1
170222,2017,Bloomfield,51 ELLSWORTH DR,84770,162000,0.523271605,Single Family,Single Family,1
171017,2017,Fairfield,404 BIRCH ROAD,571270,1015000,0.5628,Single Family,Single Family,1
170359,2017,Enfield,55 COTTAGE RD,98410,180000,0.5467,Single Family,Single Family,1
170355,2017,Avon,91 WESTLAND ROAD,642540,825000,0.7788,Single Family,Single Family,1
17124,2017,Newington,58 HARVEST COURT,102890,305444,0.336853891,Condo,Condo,0
170043,2017,Ellington,17 GAIL DR,161770,267000,0.60588015,Single Family,Single Family,0
17261,2017,Darien,29 PHILLIPS LANE,633710,1030000,0.6152,Single Family,Single Family,1
17004,2017,Deep River,42 RIVER ST,129080,170000,0.759294118,Single Family,Single Family,0
17032,2017,Ashford,74 KIDDERBROOK RD,110900,198900,0.557566616,Single Family,Single Family,0
170058,2017,Cheshire,ROARING BROOK RD,7500,12450,0.602409639,Nan,Nan,0
170040,2017,Harwinton,364 CLEARVIEW AVE,110990,169000,0.6567,Single Family,Single Family,1
170265,2017,Manchester,61 BRAMBLEBUSH ROAD,176200,259900,0.6779,Single Family,Single Family,1
170119,2017,Avon,4 VISTA TERRACE,242810,212000,1.1453,Condo,Condo,1
170030,2017,Meriden,27 SORRIES CT,75040,80000,0.938,Single Family,Single Family,0
171188,2017,Milford,"150 FOREST ST, UNIT 25",126010,166000,0.759,Condo,Condo,1
170256,2017,Meriden,106 REYNOLDS DR,110250,155000,0.711290323,Single Family,Single Family,0
17003,2017,New Hartford,79 TANGLEWOOD ROAD,222180,335000,0.663223881,Single Family,Single Family,0
17017,2017,Bethlehem,241 NONNEWAUG RD,237500,10100,23.51485149,Single Family,Single Family,1
170291,2017,Enfield,4 HAMPTON RD,159220,254900,0.6246,Single Family,Single Family,1
171163,2017,Bridgeport,640 LAUREL AVE,101850,169900,0.5994,Single Family,Single Family,1
17007,2017,Lisbon,32 SERGEANTS WAY,58870,60000,0.981166667,Nan,Nan,0
170027,2017,Beacon Falls,87 POND VIEW CIRCLE,193920,239900,0.8083,Condo,Condo,1
171833,2017,Bridgeport,396 INTERVALE RD,122620,217000,0.565,Single Family,Single Family,1
170419,2017,Meriden,211 ATRIUM,22330,40000,0.5582,Condo,Condo,1
17279,2017,East Hartford,78 BURKE ST.,89550,172900,0.517929439,Single Family,Single Family,1
170274,2017,New London,83 MANSFIELD RD 323,30870,3266250,0.009451206,Condo,Condo,1
17096,2017,Darien,17 RIDGEVIEW AVE,438480,651250,0.6732,Single Family,Single Family,1
170383,2017,New London,125 SHAW ST,723870,635000,1.139952756,Nan,Nan,1
17712,2017,East Hartford,172 WOODMONT DR.,140450,232000,0.6053,Single Family,Single Family,1
17000394,2017,Brookfield,11 OAK MEADOWS RD,17500,329900,0.053,Condo,Condo,1
17278,2017,Darien,281 WEST AVE,401940,699000,0.575,Single Family,Single Family,1
170347,2017,Avon,24 WAGON HILL LANE,269450,449900,0.5989,Single Family,Single Family,1
170020,2017,Avon,23 RIVER MEAD,153660,166000,0.925662651,Condo,Condo,0
170963,2017,Bridgeport,95 NORTHFIELD ST,129990,259900,0.500153905,Single Family,Single Family,1
1700026,2017,Middlebury,112 PERIWINKLE DR,138200,371043,0.372463569,Condo,Condo,0
170123,2017,Hebron,105 INDIAN FIELD RD,190140,330000,0.5761,Single Family,Single Family,1
170310,2017,Hamden,73 VALLEY ROAD,80010,120000,0.6667,Single Family,Single Family,1
1700021,2017,Brookfield,8 PARK LN,327140,449000,0.728596882,Single Family,Single Family,0
170362,2017,Ellington,5 VIRGINIA DR,173580,273000,0.6358,Single Family,Single Family,1
170195,2017,Ansonia,116 FORD ST,133200,199000,0.6693,Single Family,Single Family,1
170116,2017,New Haven,131 CLAY STREET,93100,100000,0.931,Two Family,Two Family,0
170682,2017,Hamden,41 MORRIS ST,179830,300000,0.5994,Single Family,Single Family,1
17017,2017,Andover,LOT 21-8 SHODDY MILL RD,52200,82000,0.6365,Nan,Nan,1
170225,2017,Meriden,240 CART PATH DR,133700,148500,0.9003367,Single Family,Single Family,0
170861,2017,Greenwich,1465 EAST PUTNAM AVE 125,353500,530000,0.6669,Condo,Condo,1
17054,2017,Andover,TOWNSEND 27/20/10,2690,13878,0.193831964,Nan,Nan,1
170483,2017,Hamden,2720 STATE ST 5-28,143430,178000,0.8057,Condo,Condo,1
170419,2017,East Lyme,25 STONE RANCH RD (REAR),171990,269100,0.6391,Single Family,Single Family,1
170085,2017,Bethany,615 BETHMOUR RD,173610,265000,0.6551,Single Family,Single Family,1
170586,2017,Meriden,59 COLONIAL HEIGHTS,105560,148000,0.7132,Single Family,Single Family,1
17068,2017,Marlborough,165 JONES HOLLOW RD,133980,205000,0.6535,Single Family,Single Family,1
170050,2017,Bridgeport,1533 PARK AVE,139780,159481,0.876468043,Three Family,Three Family,0
170648,2017,Fairfield,139 PEASE AVENUE,453950,635000,0.7148,Condo,Condo,1
170226,2017,Avon,11 HAWKS RIDGE,729330,995000,0.7329,Single Family,Single Family,1
170337,2017,Ellington,62 NORTH PARK ST,159130,259900,0.6122,Single Family,Single Family,1
1700280,2017,New Milford,38 BRIDLE RD,255050,340000,0.7501,Single Family,Single Family,1
170045,2017,Chester,101 MIDDLESEX AVE,194400,225000,0.864,Single Family,Single Family,1
170082,2017,Clinton,280 EAST MAIN ST #D4,74600,105000,0.71047619,Condo,Condo,1
170914,2017,New Haven,200 HARBOUR CLOSE #411,280280,355000,0.7895,Condo,Condo,1
170078,2017,Clinton,30 EVERGREEN PK,33200,51000,0.650980392,Single Family,Single Family,1
170082,2017,Beacon Falls,7 DIVISION STREET,123030,187000,0.6579,Single Family,Single Family,1
