Serial_Number,List_Year,Town,Address,Assessed_Value,Sale_Amount,Sales_Ratio,Property_Type,Residential_Type,Years_until_sold
160179,2016,Berlin,208 EDGEWOOD RD,169000,295000,0.572881356,Single Family,Single Family,1
160195,2016,New Britain,14 LYONS ST,117110,224900,0.52072032,Three Family,Three Family,0
16128,2016,Burlington,20 PARTRIDGE LANE,203350,315000,0.645555556,Single Family,Single Family,1
160137,2016,Bethel,138 PUTNAM PARK ROAD,268880,410000,0.655804878,Single Family,Single Family,1
160113,2016,Bloomfield,60 BROOKLINE AVE,43850,6550,6.694656489,Single Family,Single Family,1
160308,2016,East Hampton,115 MOTT HILL RD,97890,62000,1.578870968,Nan,Nan,1
160559,2016,Greenwich,304 ORCHARD ST,737380,1012500,0.728276543,Single Family,Single Family,1
160163,2016,Bethel,5 MELILLO AVENUE,128240,185000,0.693189189,Single Family,Single Family,1
160968,2016,Greenwich,40 WEST ELM ST 4K & G42,703430,1325000,0.530890566,Condo,Condo,1
160216,2016,Hamden,31 ROCHFORD AVE,110180,120000,0.918166667,Single Family,Single Family,0
167566,2016,Bridgeport,235 FRENCHTOWN RD,168370,287626,0.585378234,Single Family,Single Family,1
160293,2016,Bethel,65 SUNSET HILL ROAD,243940,315000,0.774412698,Single Family,Single Family,1
160525,2016,Bridgeport,70 MANILA PL,105410,148000,0.71222973,Two Family,Two Family,1
160032,2016,Berlin,63 BANNAN LANE,201000,276500,0.726943942,Condo,Condo,0
160864,2016,Bridgeport,164 BROOKS ST,152640,110000,1.387636364,Four Family,Four Family,1
160357,2016,Bristol,186 SHEFFIELD LN,165060,207000,0.797391304,Three Family,Three Family,1
160694,2016,Hamden,17 ALLENE DR,116340,170000,0.684352941,Single Family,Single Family,1
160277,2016,Berlin,14 PINE TREE COURT,142100,140000,1.015,Single Family,Single Family,1
160621,2016,Fairfield,755 STILLSON ROAD,261100,370000,0.705675676,Single Family,Single Family,1
160164,2016,Bridgeport,972 CAPITOL AVE,142190,264000,0.538598485,Three Family,Three Family,0
16152,2016,East Hartford,4 MANOR CIR.,90470,125000,0.72376,Single Family,Single Family,0
16016,2016,Chester,17 RIDGE RD,148310,268000,0.553395522,Single Family,Single Family,1
160780,2016,Bridgeport,80 CARTRIGHT ST #4A,38090,52000,0.7325,Condo,Condo,1
16077,2016,Newtown,7 WINTER RIDGE ROAD,506690,694000,0.730100865,Single Family,Single Family,0
160366,2016,Avon,7 JACKSON STREET,150900,122500,1.231836735,Single Family,Single Family,1
16222,2016,East Hartford,43 KIMBERLY LN.,118320,190000,0.622736842,Single Family,Single Family,1
16241,2016,Newington,123 CEDAR RIDGE,131870,187000,0.705187166,Single Family,Single Family,1
16093,2016,Newington,74 RESERVOIR RD,117130,164000,0.714207317,Single Family,Single Family,0
16640,2016,East Hartford,24 BUNKER LN.,123380,187786,0.657024485,Single Family,Single Family,1
160542,2016,New Britain,83 VILLAGE GREEN DR,88060,125000,0.70448,Single Family,Single Family,1
160642,2016,Greenwich,400 SOUND BEACH AVE,1664530,2150000,0.7742,Single Family,Single Family,1
160054,2016,Bloomfield,74 KENWOOD CIR,127260,206000,0.61776699,Single Family,Single Family,0
160054,2016,Fairfield,471 WINNEPOGE DRIVE,356020,577500,0.616484848,Single Family,Single Family,0
160112,2016,Fairfield,37 DRAKE LANE,321230,535000,0.600429907,Single Family,Single Family,0
1600405,2016,New Milford,301 GROVE ST,190060,287500,0.661078261,Single Family,Single Family,1
160248,2016,Avon,239 OLD FARMS RD #16A,50820,61500,0.826341463,Condo,Condo,1
160864,2016,Bristol,79 BETHS AVE UN88,52360,72000,0.727222222,Condo,Condo,1
160432,2016,Cheshire,34 SOUTHWICK CT,137270,217000,0.632580645,Condo,Condo,1
160279,2016,Middletown,608 MIDDLEFIELD ST,129890,209750,0.619261025,Single Family,Single Family,1
160108,2016,Avon,25 JUNIPER DRIVE,198180,328000,0.604207317,Single Family,Single Family,1
160598,2016,Bristol,160 BROOKSIDE DR,137410,190000,0.723210526,Single Family,Single Family,1
160101,2016,Berlin,20 CONCORD DRIVE,178400,262500,0.679619048,Condo,Condo,1
160285,2016,Danbury,67A SHERIDAN ST #4,142600,194000,0.735051546,Condo,Condo,1
160077,2016,Bloomfield,27 GORHAM AVE,51030,70000,0.729,Single Family,Single Family,0
16489,2016,East Hartford,42 BIDWELL AVE.,68030,37500,1.814133333,Single Family,Single Family,1
160126,2016,Ellington,16 WINDMILL RD,227950,338000,0.674408284,Single Family,Single Family,1
160054,2016,Berlin,42 BANNAN LANE,175400,274000,0.640145985,Condo,Condo,0
160088,2016,Brooklyn,490 HARTFORD RD,100200,105000,0.954285714,Single Family,Single Family,1
16246,2016,Mansfield,46B EASTBROOK HGHTS,85400,121000,0.705785124,Condo,Condo,1
160422,2016,Danbury,37 VALLEY STREAM DR,186700,282900,0.659950513,Single Family,Single Family,1
160209,2016,Bethel,5 GRAND STREET,108840,100000,1.0884,Single Family,Single Family,1
160132,2016,Clinton,RIVERSIDE DR #2C,2100,4000,0.525,Nan,Nan,1
160347,2016,Bristol,26 OLD WOLCOTT RD,110460,147000,0.751428571,Single Family,Single Family,1
160182,2016,Avon,49 CHEVAS ROAD,204600,289000,0.707958478,Single Family,Single Family,1
161254,2016,Middletown,10 WEBSTER LA,213260,366665,0.581620826,Condo,Condo,1
160432,2016,Fairfield,76 BEL AIR LANE,211400,405000,0.521975309,Single Family,Single Family,1
160012,2016,Bethany,12 PLEASANT DR,105940,80000,1.32425,Nan,Nan,0
16358,2016,Darien,14 DOGWOOD LANE,2040710,2250000,0.906982222,Single Family,Single Family,1
1600,2016,Bethany,104 PLEASANT DR,191030,292000,0.654212329,Single Family,Single Family,1
160267,2016,New Canaan,311 MILL RD,1254400,2094960,0.598770382,Single Family,Single Family,1
160266,2016,Middletown,162 BURGUNDY HILL LA,33250,54000,0.615740741,Condo,Condo,1
160781,2016,Fairfield,261 MAILANDS ROAD,620340,830000,0.74739759,Single Family,Single Family,1
160284,2016,Greenwich,21 KONITTEKOCK RD,3590230,3400000,1.05595,Single Family,Single Family,1
160370,2016,Avon,83 SECRET LAKE ROAD,164560,250000,0.65824,Single Family,Single Family,1
16102,2016,Durham,12 PENT RD,221620,385000,0.575636364,Single Family,Single Family,1
160652,2016,Danbury,104 COALPIT HILL RD #B-9,114100,145000,0.786896552,Condo,Condo,1
16035,2016,New Hartford,66 SPENCER BROOK ROAD,297850,489900,0.607981221,Single Family,Single Family,0
160025,2016,Berlin,92 FAIRVIEW DR,143400,170000,0.843529412,Two Family,Two Family,0
160391,2016,Avon,11 CATALPA COURT,142800,205000,0.696585366,Condo,Condo,1
16177,2016,Newtown,54 COBBLERS MILL ROAD,388170,550000,0.705763636,Single Family,Single Family,1
160024,2016,Canton,60 CHERRY BROOK ROAD,225420,280000,0.805071429,Single Family,Single Family,0
160325,2016,Cheshire,45 FRANCES CT,282490,440000,0.642022727,Single Family,Single Family,1
16150,2016,Burlington,6 BITTERSWEET LANE,205240,315000,0.651555556,Single Family,Single Family,1
16609,2016,East Hartford,30 WIND RD.,112980,165000,0.684727273,Single Family,Single Family,1
160322,2016,Bethel,45 HEARTHSTONE DRIVE,246720,388000,0.635876289,Single Family,Single Family,1
160084,2016,Danbury,93 PARK AVE #1202,101300,130000,0.779230769,Condo,Condo,0
160118,2016,Litchfield,94 EAST ST,173700,155000,1.120645161,Single Family,Single Family,1
160054,2016,Bridgeport,46 OAKVIEW CIRCLE,37590,58000,0.648103448,Condo,Condo,0
160711,2016,Fairfield,2218 FAIRFIELD BEACH RD,508690,691000,0.736164978,Single Family,Single Family,1
16151,2016,Monroe,22 CANTERBURY LN,333500,438000,0.761415525,Single Family,Single Family,1
160398,2016,Avon,526 DEERCLIFF ROAD,457020,669000,0.683139013,Single Family,Single Family,1
160153,2016,Glastonbury,1382 HEBRON AVE,134400,195000,0.689230769,Single Family,Single Family,1
160904,2016,East Hampton,57 SPELLMAN POINT RD,363300,225000,1.614666667,Single Family,Single Family,1
160249,2016,Bloomfield,14 CROYDON DR,244020,360000,0.677833333,Single Family,Single Family,1
160075,2016,Glastonbury,55 THREE MILE RD,205200,255000,0.804705882,Single Family,Single Family,0
160698,2016,New Britain,78 SHUTTLE MEADOW AVE,113890,175000,0.6508,Three Family,Three Family,1
160033,2016,Cheshire,55 MACKENZIE WILLOW TER,251370,660766,0.380422116,Condo,Condo,0
160132,2016,Bridgeport,1391 EAST MAIN ST,139990,142500,0.982385965,Three Family,Three Family,0
16237,2016,Monroe,35 EDGEWOOD RD,215500,380000,0.567105263,Single Family,Single Family,1
160318,2016,Bethel,17 HIDDEN BROOK TRAIL,291620,380000,0.767421053,Condo,Condo,1
160030,2016,Berlin,10 MAIN ST UNIT 409,131500,185000,0.710810811,Condo,Condo,0
160556,2016,Greenwich,4 OLD CHURCH RD #6,915530,1595000,0.574,Condo,Condo,1
161082,2016,Waterbury,166 HAMDEN AVE #5,65760,69000,0.953043478,Condo,Condo,1
160256,2016,Bethel,74 TAYLOR AVENUE,216650,344500,0.628882438,Single Family,Single Family,1
160192,2016,Ledyard,17 BOBWHITE TRL,144480,193000,0.748601036,Single Family,Single Family,1
161000,2016,Danbury,712 CENTER MEADOW LANE,97500,363150,0.268484097,Condo,Condo,1
16278,2016,Newington,52 PHEASANT RUN,200290,322500,0.621054264,Single Family,Single Family,1
160314,2016,New London,184 PEQUOT AVE 204,91210,135000,0.67562963,Condo,Condo,1
160280,2016,New Canaan,520 FROGTOWN RD,2154390,2540000,0.848185039,Single Family,Single Family,1
160161,2016,Avon,8 OWL COURT,140590,214500,0.655431235,Condo,Condo,1
160965,2016,Bridgeport,216 SCOFIELD AVE,149310,139284,1.071982424,Single Family,Single Family,1
161147,2016,Hamden,59 BARRACLOUGH AVE,115850,75000,1.544666667,Single Family,Single Family,1
161108,2016,Bridgeport,APT #46 BLDG 29,1608810,38000,42.33710526,Nan,Nan,1
16481,2016,Newtown,90 HALEY LANE,192940,242000,0.797272727,Condo,Condo,1
160058,2016,Bloomfield,1353 BLUE HILLS AVE,298900,450000,0.664222222,Nan,Nan,0
160126,2016,Canton,63 TORRINGTON AVENUE,146060,160000,0.912875,Two Family,Two Family,1
160066,2016,Cromwell,10 SOUTH RIDGE LANE,224010,300000,0.7467,Single Family,Single Family,1
160082,2016,Bethel,59 NATURE VIEW TRAIL,85400,120000,0.711666667,Condo,Condo,1
16093,2016,Durham,122R SKEET CLUB RD,218540,316000,0.691582278,Single Family,Single Family,1
160321,2016,Avon,6 BRANFORD COURT,132300,210000,0.63,Condo,Condo,1
160066,2016,Ansonia,102 HIGH STREET,117300,114450,1.024901704,Single Family,Single Family,0
160062,2016,Middletown,124 BASSWOOD DR,138500,247000,0.560728745,Single Family,Single Family,0
160183,2016,Avon,125 HUCKLEBERRY HILL RD,219080,302500,0.724231405,Single Family,Single Family,1
160029,2016,Bethany,11 LUKE HILL RD,153750,162000,0.949074074,Single Family,Single Family,1
160013,2016,Avon,16 OAK BLUFF,556880,730000,0.762849315,Single Family,Single Family,0
160006,2016,Berlin,41 WALDEN COURT,274400,410000,0.669268293,Single Family,Single Family,0
160108,2016,Cromwell,19 NORDLAND AVENUE,138160,127500,1.083607843,Single Family,Single Family,1
16118,2016,Burlington,45 ALPINE DRIVE,134190,126000,1.065,Single Family,Single Family,1
16039,2016,Barkhamsted,242 OLD NORTH RD,50290,72000,0.698472222,Nan,Nan,1
167877,2016,Bridgeport,462 GLENDALE AVE #16,59890,95000,0.630421053,Condo,Condo,1
160815,2016,Fairfield,56 SENIOR PLACE,279300,450000,0.620666667,Single Family,Single Family,1
160139,2016,Berlin,3 RIPPLE COURT,84800,43500,1.949425287,Single Family,Single Family,1
160178,2016,Ansonia,73 PROSPECT STREET,109800,80770,1.359415625,Two Family,Two Family,1
160126,2016,Killingly,70 PLEASANT VIEW DR,88480,171000,0.517426901,Single Family,Single Family,1
161231,2016,Middletown,17 BURGUNDY HILL LA,33590,61000,0.550655738,Condo,Condo,1
160134,2016,East Haddam,LAKE SHORE DR,120,7000,0.017142857,Nan,Nan,1
160286,2016,Meriden,68 HIDDEN WOODS,99820,96000,1.039791667,Condo,Condo,1
160824,2016,Meriden,20 HIGH MEADOW LA,107660,157000,0.685732484,Single Family,Single Family,1
160590,2016,Meriden,23 LAKE RIDGE,72450,79900,0.906758448,Condo,Condo,1
160345,2016,Avon,370 WEST AVON ROAD,158780,185000,0.85827027,Condo,Condo,1
16163,2016,Lebanon,511 TOBACCO ST,154100,235000,0.655744681,Single Family,Single Family,1
160331,2016,Ledyard,39 HARVARD TER,131810,170000,0.775352941,Single Family,Single Family,1
161180,2016,Middletown,240 BAILEY RD,110730,165000,0.671090909,Single Family,Single Family,1
160469,2016,Meriden,1182 NO COLONY RD,96390,209800,0.45943756,Single Family,Single Family,1
16237,2016,Newington,282 CEDAR STREET,130200,186000,0.7,Single Family,Single Family,1
16452,2016,Newington,1056 WILLARD AVE,191330,648000,0.295262346,Nan,Nan,1
160927,2016,New Britain,144 MANSFIELD AVE,85540,117000,0.731111111,Single Family,Single Family,1
160109,2016,Berlin,157 OLD BRICKYARD LANE,230800,128000,1.803125,Nan,Nan,1
16257,2016,Farmington,204 FARMINGTON AV,330570,600000,0.55095,Nan,Nan,1
160044,2016,Avon,86 WINDSOR COURT,590230,914990,0.645067159,Single Family,Single Family,0
160243,2016,Middletown,423 NEWFIELD ST,116370,175000,0.664971429,Single Family,Single Family,1
160005,2016,Ledyard,25 EAGLE RIDGE DR,150710,241000,0.625352697,Single Family,Single Family,0
16272,2016,Darien,17 GOODWIVES RIVER ROAD,1282750,2200000,0.583068182,Single Family,Single Family,1
160220,2016,Bloomfield,3 NOLAN DR,131250,199900,0.656578289,Single Family,Single Family,1
160343,2016,Bethel,314 COPPER SQUARE DRIVE,81480,350982,0.232148657,Condo,Condo,1
16431,2016,Farmington,53 VALLEY VIEW DR,218790,127500,1.716,Single Family,Single Family,1
16008,2016,Colebrook,306 COLEBROOK RIVER RD.,81900,25000,3.276,Single Family,Single Family,0
16121,2016,Marlborough,6 GLENWOOD RD,143710,197000,0.729492386,Single Family,Single Family,1
160076,2016,Harwinton,80 WILDCAT HILL RD,112240,39433,2.846346968,Single Family,Single Family,1
160086,2016,Weston,2 HIDDEN MEADOW,547500,720000,0.760416667,Single Family,Single Family,1
160070,2016,Bloomfield,1 ESSEX LN,131880,213000,0.61915493,Single Family,Single Family,0
1600200,2016,New Milford,151 GUERNSEY LN,407260,425000,0.958258824,Single Family,Single Family,1
160290,2016,Berlin,245 PERCIVAL AVENUE,116400,128500,0.905836576,Single Family,Single Family,1
167640,2016,Bridgeport,350 GROVERS AVE #1V,94910,135000,0.703037037,Condo,Condo,1
167367,2016,Bridgeport,138 FAYERWEATHER TER,192030,327400,0.586530238,Single Family,Single Family,1
16140,2016,Derby,11 WEST NINTH ST,118510,87499,1.354415479,Single Family,Single Family,1
1600311,2016,New Milford,209 CARMEN HILL RD,175840,280000,0.628,Single Family,Single Family,1
160112,2016,Madison,50 COPSE ROAD,181500,420000,0.432142857,Single Family,Single Family,1
160121,2016,Bloomfield,14 SCHUYLER ST,389270,375000,1.038053333,Single Family,Single Family,1
16020,2016,East Hartford,183 TIMBER TR.,138830,230000,0.603608696,Single Family,Single Family,0
16006,2016,Newington,96 CLARENDON TER,144680,215000,0.672930233,Single Family,Single Family,0
160157,2016,Hamden,127 KATHRINE DR,120190,186000,0.646182796,Single Family,Single Family,0
160257,2016,Clinton,18 STANTON RD,176600,292500,0.603760684,Single Family,Single Family,1
160060,2016,Berlin,261 STONY MILL LANE,173900,182500,0.952876712,Condo,Condo,0
160329,2016,Bethel,37 BETHPAGE DRIVE,134260,146500,0.916450512,Single Family,Single Family,1
16099,2016,Newtown,6 ARDI COURT,195130,272900,0.715023818,Condo,Condo,0
160104,2016,Ellington,1 ABBOTT RD #141,79160,116000,0.682413793,Condo,Condo,1
167786,2016,Bridgeport,1444 STRATFORD AVE,90760,50000,1.8152,Single Family,Single Family,1
16146,2016,North Haven,80 HOWE ST,208460,260000,0.801769231,Single Family,Single Family,1
160721,2016,Fairfield,288 DUNNLEA ROAD,392910,365000,1.076465753,Single Family,Single Family,1
16122,2016,Derby,15 ORANGEWOOD WEST,108780,115000,0.945913043,Condo,Condo,1
160120,2016,Avon,4 BURNHAM ROAD,182010,196500,0.926259542,Single Family,Single Family,1
160376,2016,Avon,147 MALLARD DRIVE,122850,130000,0.945,Condo,Condo,1
160310,2016,New London,24 BELDEN ST,103670,190000,0.545631579,Two Family,Two Family,1
160189,2016,Bloomfield,3 BENTON DR,288330,384000,0.750859375,Condo,Condo,1
16138,2016,Monroe,4 HIGH RIDGE DR,100200,153000,0.654901961,Single Family,Single Family,1
160099,2016,Brooklyn,201 ALLEN HILL RD,83300,135000,0.617037037,Single Family,Single Family,1
160357,2016,Glastonbury,20 ABBEY RD,96100,499900,0.192238448,Single Family,Single Family,1
160565,2016,Greenwich,4 INDIAN CHASE DR,2368940,2970500,0.797488638,Single Family,Single Family,1
160439,2016,Bridgeport,263 BEARDSLEY ST,103160,71000,1.452957746,Three Family,Three Family,0
160272,2016,Ansonia,21 WEST ROAD,111100,155000,0.716774194,Single Family,Single Family,1
16424,2016,East Hartford,50 OLMSTED ST.,72800,30000,2.426666667,Single Family,Single Family,1
16015,2016,New Hartford,82 TURNBULL ROAD,193690,295500,0.655465313,Single Family,Single Family,0
160289,2016,Avon,83 WESTBURY,487340,615000,0.792422764,Single Family,Single Family,1
16648,2016,East Hartford,62-64 PROSPECT ST.,115570,185000,0.624702703,Two Family,Two Family,1
16070,2016,Durham,112 MIDDLEFIELD RD,113960,200000,0.5698,Single Family,Single Family,1
160048,2016,North Branford,229 BRANFORD RD UNIT 419,107300,174900,0.613493425,Condo,Condo,1
160655,2016,Meriden,11 QUARRY LA,119630,90000,1.329222222,Single Family,Single Family,1
16043,2016,Barkhamsted,11 HILL FARM WAY,272960,348000,0.784367816,Single Family,Single Family,1
160077,2016,Bethel,55 TAYLOR AVENUE,177300,246100,0.720438846,Single Family,Single Family,0
160227,2016,Bloomfield,31 RUNDELANE,153510,285000,0.538631579,Single Family,Single Family,1
160386,2016,Greenwich,19-A FLETCHER AVE,499170,810000,0.616259259,Single Family,Single Family,1
16310,2016,Monroe,19 MORGAN LN,500400,675000,0.741333333,Single Family,Single Family,1
160813,2016,Danbury,3 JACKSON DR,195800,336000,0.582738095,Single Family,Single Family,1
16369,2016,Newtown,93 TODDY HILL ROAD,334980,479000,0.699331942,Single Family,Single Family,1
16093,2016,Mansfield,8 SHERWOOD ST #5-1C,179770,407775,0.440855864,Condo,Condo,1
160248,2016,Berlin,60 GROVE STREET,109600,159000,0.689308176,Single Family,Single Family,1
160009,2016,Avon,64 FAR HILLS DRIVE,1090930,1300000,0.839176923,Single Family,Single Family,0
160293,2016,Avon,56 SOMERSET DRIVE,237280,377500,0.628556291,Single Family,Single Family,1
16220,2016,Mansfield,913 STORRS RD + LOT 44,116200,170000,0.683529412,Single Family,Single Family,1
160338,2016,Glastonbury,60 LENOX DR,208500,323000,0.645510836,Single Family,Single Family,1
160197,2016,Bloomfield,15 WORTHINGTON DR,246050,360000,0.683472222,Single Family,Single Family,1
160014,2016,Berlin,10 MAIN ST UNIT 307,140400,145000,0.968275862,Condo,Condo,0
160105,2016,Bristol,40 STURBRIDGE COURT,118720,299000,0.397056856,Single Family,Single Family,0
160271,2016,Berlin,35 MURLA ROAD,127100,128000,0.99296875,Single Family,Single Family,1
16036,2016,Newtown,32 CHARTER RIDGE DRIVE,397870,531000,0.749284369,Single Family,Single Family,0
160317,2016,Berlin,54-56 BOYER STREET,166300,269125,0.617928472,Two Family,Two Family,1
160042,2016,Bloomfield,99 OLD WINDSOR RD,388080,525000,0.7392,Nan,Nan,0
160136,2016,Ansonia,10 BARTHOLOMEW AVENUE,133700,247000,0.541295547,Single Family,Single Family,1
1600324,2016,Guilford,140 ALDEN DR,187410,352000,0.532414773,Single Family,Single Family,1
16141,2016,Lebanon,146 MEADOW RIDGE DR,260330,410000,0.63495122,Single Family,Single Family,1
160364,2016,Naugatuck,41-109 MILLVILLE AVENUE,84520,83000,1.018313253,Condo,Condo,1
160088,2016,Berlin,184 BUTTERNUT LANE,167700,230000,0.729130435,Single Family,Single Family,1
160467,2016,Bridgeport,564 WILLIAM ST,135800,195000,0.696410256,Three Family,Three Family,0
160701,2016,Greenwich,4 PUTNAM HILL APT 4E,59120250,430000,137.4889535,Nan,Nan,1
160120,2016,Ledyard,21 PHILIP LN,155470,253000,0.614505929,Single Family,Single Family,1
160041,2016,Litchfield,16 ANDRE DR,143350,200000,0.71675,Single Family,Single Family,0
16086,2016,Newington,79 ELLSWORTH ST,113950,140750,0.809591474,Single Family,Single Family,0
160194,2016,Ansonia,6 FOX HILL TERRACE,145000,240000,0.604166667,Single Family,Single Family,1
160178,2016,Bloomfield,105 OLD POQUONOCK RD,178080,145598,1.223093724,Nan,Nan,1
160008,2016,Ansonia,274 NORTH STATE STREET,134100,183000,0.732786885,Single Family,Single Family,0
160188,2016,Berlin,12 HOMECREST DR,144100,200000,0.7205,Single Family,Single Family,1
160084,2016,Avon,115 CRAIGEMORE CIRCLE,210150,175000,1.200857143,Single Family,Single Family,0
160175,2016,New Britain,242-23 MAIN ST,14350,44068,0.325633112,Condo,Condo,0
160216,2016,Bethel,254 GREENWOOD AVENUE,139050,140900,0.986870121,Single Family,Single Family,1
160158,2016,Bethel,84 COPPER SQUARE DRIVE,300230,470000,0.638787234,Condo,Condo,1
160381,2016,New Canaan,297 OLD NORWALK RD,1332940,1410000,0.945347518,Single Family,Single Family,1
160594,2016,Branford,61 GOODSELL POINT RD,535400,542000,0.987822878,Single Family,Single Family,1
160512,2016,Glastonbury,483 TALL TIMBERS RD,258000,379000,0.680738786,Single Family,Single Family,1
160333,2016,Berlin,30 RANDECKERS LANE,222400,350000,0.635428571,Single Family,Single Family,1
160160,2016,Berlin,33 LANGDON COURT J6,150200,171000,0.878362573,Condo,Condo,1
160481,2016,Bridgeport,873 KOSSUTH ST,118620,120000,0.9885,Two Family,Two Family,0
160037,2016,Bethlehem,42 MILL POND RD,298500,390000,0.765384615,Single Family,Single Family,1
160238,2016,Naugatuck,42 CROFUT ROAD,141230,255000,0.553843137,Single Family,Single Family,1
160079,2016,Avon,18 REVERKNOLLS,317720,390000,0.814666667,Single Family,Single Family,0
160211,2016,Bloomfield,39 TAMARACK DR,103320,161900,0.638171711,Single Family,Single Family,1
160266,2016,Branford,103 FRESH MEADOW RD,148600,225000,0.660444444,Condo,Condo,1
160055,2016,Branford,43 JEFFERSON WOODS,79100,105000,0.753333333,Condo,Condo,0
160175,2016,Glastonbury,40 MACINTOSH LN,169800,275000,0.617454545,Condo,Condo,1
160088,2016,Ledyard,151 LAMBTOWN RD,171220,99900,1.713913914,Single Family,Single Family,1
160110,2016,Bethel,9 OAKLAND HEIGHTS,154920,235000,0.659234043,Single Family,Single Family,1
160256,2016,New London,70 FARMINGTON AVE 3J,29540,20000,1.477,Condo,Condo,1
160246,2016,Ansonia,74 BENZ STREET,120300,240000,0.50125,Single Family,Single Family,1
160327,2016,Bethel,46 TAYLOR ROAD,208240,320000,0.65075,Single Family,Single Family,1
167705,2016,Bridgeport,105 STILLMAN ST,159210,62331,2.554266737,Nan,Nan,1
160266,2016,Avon,5 CANTERBURY LANE,107540,138000,0.779275362,Condo,Condo,1
160688,2016,Danbury,12 BOULEVARD #34-181,214500,320000,0.6703125,Condo,Condo,1
160180,2016,Ansonia,42-44 JACKSON ST,141600,290000,0.488275862,Two Family,Two Family,1
1600264,2016,New Milford,220 WILLOW SPRINGS,91420,145000,0.630482759,Condo,Condo,1
16346,2016,North Haven,11 JUSTINE DR,355040,430000,0.825674419,Single Family,Single Family,1
160915,2016,Bristol,70 BIRGE RD,93100,66000,1.410606061,Single Family,Single Family,1
160254,2016,Madison,108 SCOTLAND ROAD,157500,190000,0.828947368,Single Family,Single Family,1
160579,2016,Fairfield,228 HULLS HIGHWAY,414540,700000,0.5922,Single Family,Single Family,1
16425,2016,Newington,91 RIVER CAMP DR,119960,180000,0.666444444,Condo,Condo,1
160066,2016,Bethel,3 VERA DRIVE,180850,232400,0.778184165,Single Family,Single Family,0
16009,2016,North Canaan,48 BARLOW ST,101360,140000,0.724,Condo,Condo,0
160825,2016,Bristol,48 BETHS AVE UN 34,52360,69900,0.7490701,Condo,Condo,1
160289,2016,Bethel,13 SKY EDGE LANE,179810,270000,0.665962963,Single Family,Single Family,1
160300,2016,Bethel,3 DITTMAR ROAD,208450,325400,0.640596189,Single Family,Single Family,1
16060,2016,Durham,51 OZICK DR,411250,805000,0.510869565,Nan,Nan,1
160119,2016,Bridgeport,74-C MENCEL CIRCLE,36950,50000,0.739,Condo,Condo,0
160166,2016,Essex,MITCHELL TERR (37/1-6),80200,32000,2.50625,Nan,Nan,1
16112,2016,Durham,35 MAIDEN LA,322700,220220,1.465352829,Single Family,Single Family,1
160086,2016,Ansonia,9 KIELY LANE,103500,128000,0.80859375,Single Family,Single Family,1
160531,2016,Fairfield,1477 CONGRESS STREET,412440,522000,0.790114943,Single Family,Single Family,1
160046,2016,Canterbury,66 WAUREGAN RD,147200,165000,0.892121212,Single Family,Single Family,1
160293,2016,Ansonia,131 HOWARD AVE,112900,218000,0.517889908,Two Family,Two Family,1
160393,2016,Avon,40 SHEFFIELD LANE,501360,655000,0.765435115,Single Family,Single Family,1
160026,2016,Bethel,27 POUND SWEET HILL,423050,615000,0.687886179,Single Family,Single Family,0
167218,2016,Bridgeport,390 CARROLL AVE,23160,22000,1.052727273,Single Family,Single Family,1
160172,2016,Meriden,68 WILCOX AVE,120680,148000,0.815405405,Single Family,Single Family,0
160891,2016,Fairfield,197 HILL BROOK LANE,574980,640000,0.89840625,Single Family,Single Family,1
160022,2016,North Branford,18 GRANT DR,152900,220000,0.695,Single Family,Single Family,0
160267,2016,Bloomfield,107 E HAROLD ST,69440,137000,0.506861314,Single Family,Single Family,1
167951,2016,Bridgeport,980 LINDLEY ST #203,34340,57000,0.60245614,Condo,Condo,1
160612,2016,Bridgeport,650 WILLIAM ST,132960,116000,1.146206897,Two Family,Two Family,1
16025,2016,Durham,15 SIDE HILL DR,138180,209000,0.661148325,Single Family,Single Family,0
1600371,2016,Guilford,33 ROBIN LN,233340,311000,0.750289389,Single Family,Single Family,1
160144,2016,Bloomfield,80 SCHOOL ST,100590,150500,0.668372093,Single Family,Single Family,1
160101,2016,Ledyard,20 NAOMI DR,58590,24500,2.391428571,Single Family,Single Family,1
160281,2016,Bethel,17 KATRINA CIRCLE,268970,460000,0.584717391,Single Family,Single Family,1
1600036,2016,New Milford,3 POPLAR LN,142590,245000,0.582,Single Family,Single Family,0
160162,2016,Berlin,191 STONY MILL LN,172100,220000,0.782272727,Condo,Condo,1
160061,2016,Bloomfield,21 SOUTH POND RD,230230,270000,0.852703704,Single Family,Single Family,0
16052,2016,Marlborough,71 SO BUCKBOARD LN,175350,243000,0.721604938,Single Family,Single Family,1
16614,2016,Newington,38 THEODORE ST,148710,200000,0.74355,Single Family,Single Family,1
160248,2016,Danbury,157 SHELTER ROCK RD #16,119200,158000,0.75443038,Condo,Condo,0
160049,2016,Canaan,62 RAILROAD ST,155300,351959,0.441244577,Single Family,Single Family,1
1600082,2016,New Milford,18 WILDLIFE DR,249670,302000,0.826721854,Single Family,Single Family,0
16046,2016,Barkhamsted,61 PARK RD,220380,327350,0.673224378,Single Family,Single Family,1
160044,2016,Bethel,10 JENNIFERS WAY,173200,195000,0.888205128,Single Family,Single Family,0
160146,2016,Cromwell,7 WOODSBORO CIRCLE,28000,363860,0.076952674,Condo,Condo,1
